"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Mistbind Clique","U","R","416","","96","","8","","","0","","2","","2","","6","",""
"Wanderwine Prophets","U","R","512","3.89","90","","8","","","1","","3","","4","","4","",""
"Bitterblossom","B","M","165","","99","","8","","","3","","1","","4","","4","",""
"Faerie Macabre","B","C","1018","6.33","105","","0","","","0","","0","","0","","0","",""
"Goblin Chieftain","R","R","424","","97","","0","","","0","","0","","0","","0","",""
"Goblin Sharpshooter","R","R","383","","130","","0","","","0","","0","","0","","0","",""
"Heat Shimmer","R","R","770","5.20","92","","0","","","0","","0","","0","","0","",""
"Devoted Druid","G","U","525","3.69","111","","13","","","2","","5","","7","","6","",""
"Helix Pinnacle","G","R","908","5.90","88","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","313","","118","","0","","","0","","0","","0","","0","",""
"Regal Force","G","R","442","","118","","9","","","0","","5","","5","","4","",""
"Manamorphose","RG","U","774","4.61","121","","0","","","0","","0","","0","","0","",""
"Risen Reef","UG","U","521","3.68","126","","74","","","15","","20","","35","","39","",""
"Slippery Bogle","UG","U","907","5.88","104","","0","","","0","","0","","0","","0","",""
"Dolmen Gate","","R","377","","55","","0","","","0","","0","","0","","0","",""
"Door of Destinies","","R","226","","95","","5","","","2","","1","","3","","2","",""
"Painter's Servant","","M","665","4.41","94","","13","","","3","","6","","9","","4","",""
"Thousand-Year Elixir","","R","769","5.20","82","","0","","","0","","0","","0","","0","",""
