"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Flaring Cinder","UR","C","101920","6.38","16383","8.71","16","0.3%","","1","","6","","7","","9","",""
"Gangly Stompling","RG","C","99062","5.58","15267","8.05","18651","67.1%","56.3%","3337","54.7%","4135","57.2%","7472","56.1%","10926","56.2%","-0.1pp"
"Glister Bairn","UG","U","33213","5.11","5437","6.97","2264","38.3%","51.6%","382","","541","47.7%","923","49.1%","1333","53.3%","-4.3pp"
"Grub's Command","BR","R","6838","3.12","2143","3.53","495","24.8%","","80","","128","","208","","288","",""
"High Perfect Morcant","BG","R","4566","2.35","1861","2.53","12299","99.9%","59.0%","2160","63.8%","3168","63.6%","5328","63.7%","6500","54.8%","8.8pp"
"Hovel Hurler","WR","U","24550","3.83","5647","4.78","5","0.6%","","1","","1","","2","","3","",""
"Kirol, Attentive First-Year","WR","R","6995","2.97","2319","3.39","17","3.1%","","3","","3","","6","","10","",""
"Lluwen, Imperfect Naturalist","BG","R","4928","2.34","2074","2.56","9850","99.8%","57.8%","1890","62.5%","2304","61.9%","4194","62.2%","5391","54.1%","8.1pp"
"Maralen, Fae Ascendant","UBG","R","5207","2.52","2094","2.71","7779","93.9%","57.6%","1312","59.6%","2045","65.0%","3357","62.9%","4142","52.4%","10.5pp"
"Merrow Skyswimmer","WU","C","82317","4.83","18143","6.22","0","0.0%","","0","","0","","0","","0","",""
"Mischievous Sneakling","UB","C","87968","4.82","16877","6.65","18492","76.4%","55.8%","3349","53.6%","4084","55.0%","7433","54.4%","10828","56.5%","-2.1pp"
"Morcant's Loyalist","BG","U","18886","3.32","6462","3.72","35616","99.9%","59.8%","6242","61.2%","8923","64.5%","15165","63.2%","19187","56.3%","6.8pp"
"Noggle Robber","RG","U","26631","4.05","6839","5.03","6234","74.9%","56.1%","1121","57.7%","1438","58.2%","2559","58.0%","3682","54.9%","3.1pp"
"Prideful Feastling","WB","C","87654","4.77","13976","6.85","17445","77.5%","56.3%","3140","54.3%","3935","57.1%","7075","55.9%","10104","56.4%","-0.5pp"
"Raiding Schemes","RG","R","17616","5.88","2230","8.85","11","0.4%","","3","","3","","6","","5","",""
"Reaping Willow","WB","U","20350","3.31","5669","3.96","5682","76.8%","57.5%","984","55.3%","1417","60.9%","2401","58.6%","3274","56.8%","1.8pp"
"Sanar, Innovative First-Year","UR","R","4391","2.14","2613","2.22","82","9.4%","","14","","21","","35","","47","",""
"Shadow Urchin","BR","R","5762","2.64","2010","2.85","2018","79.9%","53.6%","362","","501","54.5%","863","53.1%","1164","54.0%","-0.9pp"
"Stoic Grove-Guide","BG","C","96451","5.69","14573","8.00","44958","81.4%","56.9%","7462","53.3%","10080","55.5%","17542","54.6%","26796","58.3%","-3.8pp"
"Sygg's Command","WU","R","6946","3.08","2099","3.53","0","0.0%","","0","","0","","0","","0","",""
"Tam, Mindful First-Year","UG","R","4007","2.02","2135","2.07","3013","95.0%","57.0%","510","56.3%","702","60.1%","1212","58.5%","1799","55.9%","2.6pp"
"Thoughtweft Lieutenant","WG","U","23742","4.06","5955","4.74","51","1.6%","","10","","13","","23","","27","",""
"Trystan's Command","BG","R","4636","2.30","2254","2.45","11551","100.0%","59.5%","1984","62.9%","2841","67.1%","4825","65.3%","6430","54.3%","11.1pp"
"Twinflame Travelers","UR","U","26503","4.41","6636","5.16","3","0.2%","","0","","2","","2","","1","",""
"Vibrance","RG","M","1787","1.64","1083","1.70","871","72.7%","58.0%","162","","217","","379","","490","",""
"Voracious Tome-Skimmer","UB","U","32690","5.27","5192","7.03","404","9.4%","","80","","94","","174","","232","",""
"Wary Farmer","WG","C","92762","5.47","15032","7.52","6075","38.5%","54.3%","1057","53.1%","1418","52.5%","2475","52.7%","3591","55.4%","-2.6pp"
"Wistfulness","UG","M","1741","1.61","1140","1.67","1168","82.3%","56.5%","184","","317","","501","59.9%","667","54.0%","5.9pp"
"Chronicle of Victory","","M","1284","1.24","1117","1.24","2236","99.4%","60.2%","366","","575","68.7%","941","67.2%","1304","55.1%","12.0pp"
"Dawn-Blessed Pennant","","U","37579","5.56","4925","8.17","4939","55.2%","57.2%","846","57.2%","1229","60.6%","2075","59.2%","2865","55.7%","3.6pp"
"Firdoch Core","","C","107129","6.48","12721","9.67","3654","22.3%","53.7%","645","50.1%","865","52.1%","1510","51.3%","2114","55.4%","-4.1pp"
"Foraging Wickermaw","","C","105780","6.32","18307","8.69","7123","34.8%","53.6%","1422","53.2%","1492","51.7%","2914","52.4%","4206","54.4%","-2.0pp"
"Gathering Stone","","U","28694","4.47","7377","5.33","11415","87.1%","59.1%","1943","61.6%","2684","61.0%","4627","61.2%","6811","57.7%","3.5pp"
"Mirrormind Crown","","R","15858","5.32","1787","8.31","51","2.5%","","5","","8","","13","","38","",""
"Puca's Eye","","U","44062","6.92","6351","9.70","553","8.1%","52.8%","96","","137","","233","","321","",""
"Springleaf Drum","","U","40179","6.07","4863","8.94","700","13.7%","48.1%","127","","139","","266","","434","",""
"Stalactite Dagger","","C","110146","6.76","13951","9.89","4266","22.2%","53.8%","786","52.3%","932","53.8%","1718","53.1%","2548","54.3%","-1.2pp"
"Blood Crypt","","R","11477","4.02","2095","5.44","450","22.1%","","108","","87","","195","","249","",""
"Eclipsed Realms","","U","36669","5.20","4374","7.73","4921","73.7%","58.8%","915","58.3%","1047","56.4%","1962","57.3%","2950","59.7%","-2.4pp"
"Evolving Wilds","","C","84899","4.59","17849","6.30","21210","94.1%","57.2%","3896","60.0%","4650","54.7%","8546","57.1%","12633","57.2%","-0.1pp"
"Hallowed Fountain","","R","10884","3.82","2209","5.05","24","2.4%","","2","","5","","7","","17","",""
"Overgrown Tomb","","R","10134","3.57","2112","4.58","5871","99.9%","56.5%","1025","58.2%","1328","56.6%","2353","57.3%","3453","55.9%","1.5pp"
"Steam Vents","","R","11717","3.94","2421","5.18","58","4.8%","","15","","11","","26","","31","",""
"Temple Garden","","R","10429","3.67","2015","4.80","860","39.6%","57.7%","150","","206","","356","","496","",""
"Idyllic Tutor","W","R","827","5.46","97","","0","","","0","","0","","0","","0","",""
"Kinsbaile Cavalier","W","R","553","4.01","93","","9","","","1","","1","","2","","7","",""
"Mistbind Clique","U","R","416","","96","","10","","","3","","1","","4","","6","",""
"Wanderwine Prophets","U","R","512","3.89","90","","0","","","0","","0","","0","","0","",""
"Bitterblossom","B","M","165","","99","","280","","","43","","76","","119","","161","",""
"Faerie Macabre","B","C","1018","6.33","105","","13","","","2","","0","","2","","11","",""
"Goblin Chieftain","R","R","424","","97","","0","","","0","","0","","0","","0","",""
"Goblin Sharpshooter","R","R","383","","130","","0","","","0","","0","","0","","0","",""
"Heat Shimmer","R","R","770","5.20","92","","0","","","0","","0","","0","","0","",""
"Devoted Druid","G","U","525","3.69","111","","275","","","53","","67","","120","","154","",""
"Helix Pinnacle","G","R","908","5.90","88","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","313","","118","","732","100.0%","58.5%","139","","186","","325","","387","",""
"Regal Force","G","R","442","","118","","290","","","47","","61","","108","","180","",""
"Manamorphose","RG","U","774","4.61","121","","68","","","14","","18","","32","","36","",""
"Risen Reef","UG","U","521","3.68","126","","11","","","0","","2","","2","","9","",""
"Slippery Bogle","UG","U","907","5.88","104","","1","","","0","","1","","1","","0","",""
"Dolmen Gate","","R","377","","55","","67","","","15","","14","","29","","38","",""
"Door of Destinies","","R","226","","95","","98","","","19","","24","","43","","55","",""
"Painter's Servant","","M","665","4.41","94","","0","","","0","","0","","0","","0","",""
"Thousand-Year Elixir","","R","769","5.20","82","","0","","","0","","0","","0","","0","",""
