"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Eclipsed Kithkin","WG","U","50980","3.52","15453","4.08","6106","46.3%","55.6%","1145","56.1%","1458","54.7%","2603","55.3%","3457","55.7%","-0.4pp"
"Eclipsed Merrow","WU","U","56414","3.90","17190","4.44","0","0.0%","","0","","0","","0","","0","",""
"Emptiness","WB","M","4312","1.64","2516","1.68","4265","95.4%","58.8%","777","56.1%","1081","64.9%","1858","61.2%","2394","56.9%","4.3pp"
"Feisty Spikeling","WR","C","234687","5.49","34173","7.91","81","1.1%","","14","","17","","31","","50","",""
"Figure of Fable","WG","R","7100","1.57","4980","1.60","9685","99.3%","59.6%","1678","66.2%","2515","63.0%","4193","64.2%","5446","56.0%","8.2pp"
"Flaring Cinder","UR","C","239925","6.16","40520","8.35","17","0.1%","","1","","7","","8","","9","",""
"Gangly Stompling","RG","C","233477","5.40","37463","7.76","50977","72.2%","55.5%","9051","54.5%","11489","55.3%","20540","55.0%","29682","55.7%","-0.7pp"
"Glister Bairn","UG","U","79329","5.02","12503","7.02","5611","39.4%","51.9%","969","51.1%","1363","51.7%","2332","51.5%","3259","52.1%","-0.7pp"
"Grub's Command","BR","R","16635","3.14","5339","3.54","1441","28.5%","52.8%","248","","346","","594","54.4%","847","51.7%","2.7pp"
"High Perfect Morcant","BG","R","10770","2.28","4467","2.48","29561","99.9%","58.3%","5114","63.1%","7653","62.9%","12767","63.0%","15597","53.8%","9.2pp"
"Hovel Hurler","WR","U","61322","3.91","12684","5.00","35","1.6%","","7","","7","","14","","21","",""
"Kirol, Attentive First-Year","WR","R","16942","2.95","5674","3.33","29","2.1%","","5","","5","","10","","18","",""
"Lluwen, Imperfect Naturalist","BG","R","11649","2.31","5074","2.50","23786","99.8%","57.4%","4571","62.2%","5659","61.4%","10230","61.8%","12980","53.5%","8.2pp"
"Maralen, Fae Ascendant","UBG","R","12216","2.47","4918","2.64","19968","95.1%","57.7%","3345","60.4%","5174","65.2%","8519","63.3%","10708","52.5%","10.9pp"
"Merrow Skyswimmer","WU","C","189533","4.62","44595","5.88","6","0.1%","","2","","1","","3","","3","",""
"Mischievous Sneakling","UB","C","215188","4.86","39383","6.81","46172","75.3%","54.6%","8337","53.2%","10074","53.3%","18411","53.2%","27125","55.3%","-2.1pp"
"Morcant's Loyalist","BG","U","42033","3.16","14956","3.53","83600","99.9%","58.9%","14722","60.5%","21014","63.4%","35736","62.2%","44964","55.5%","6.7pp"
"Noggle Robber","RG","U","61916","3.91","16968","4.79","16261","77.3%","56.5%","2917","56.9%","3822","59.1%","6739","58.1%","9536","55.4%","2.7pp"
"Prideful Feastling","WB","C","210305","4.75","33855","6.81","45592","79.1%","55.3%","8047","52.9%","10411","55.5%","18458","54.4%","26436","55.6%","-1.2pp"
"Raiding Schemes","RG","R","43948","6.05","5577","9.14","34","0.4%","","10","","9","","19","","15","",""
"Reaping Willow","WB","U","48727","3.28","13877","3.91","14127","78.7%","55.6%","2413","52.8%","3530","60.0%","5943","57.1%","8168","54.7%","2.4pp"
"Sanar, Innovative First-Year","UR","R","9784","2.02","6059","2.09","241","11.8%","","36","","65","","101","","140","",""
"Shadow Urchin","BR","R","15722","2.84","4853","3.21","4526","76.9%","53.0%","805","50.6%","1132","54.4%","1937","52.8%","2601","53.1%","-0.2pp"
"Stoic Grove-Guide","BG","C","231046","5.65","33435","8.04","106035","80.1%","55.8%","17573","51.8%","23559","54.7%","41132","53.5%","63473","57.1%","-3.6pp"
"Sygg's Command","WU","R","16682","3.06","5319","3.52","11","0.5%","","2","","1","","3","","8","",""
"Tam, Mindful First-Year","UG","R","10372","2.10","4970","2.21","6623","94.2%","54.4%","1179","54.5%","1533","54.3%","2712","54.4%","3916","54.5%","-0.0pp"
"Thoughtweft Lieutenant","WG","U","55320","3.94","14051","4.57","116","1.6%","","21","","29","","50","","65","",""
"Trystan's Command","BG","R","10412","2.19","5403","2.31","27100","99.9%","59.6%","4517","62.9%","6767","68.1%","11284","66.0%","15053","53.9%","12.2pp"
"Twinflame Travelers","UR","U","58007","4.09","16166","4.71","12","0.3%","","3","","6","","9","","3","",""
"Vibrance","RG","M","4383","1.65","2687","1.70","2201","74.3%","54.9%","413","","545","56.5%","958","57.2%","1243","53.3%","3.9pp"
"Voracious Tome-Skimmer","UB","U","83392","5.53","12457","7.62","1096","9.0%","49.2%","176","","266","","442","","655","49.9%",""
"Wary Farmer","WG","C","221144","5.35","36398","7.38","17359","41.9%","53.5%","3054","51.7%","4033","52.7%","7087","52.3%","10263","54.3%","-2.0pp"
"Wistfulness","UG","M","4194","1.61","2724","1.66","3066","86.6%","56.7%","515","58.1%","768","61.3%","1283","60.0%","1784","54.3%","5.7pp"
"Chronicle of Victory","","M","3016","1.21","2717","1.21","5411","99.7%","58.9%","923","61.6%","1408","66.5%","2331","64.6%","3095","54.7%","9.9pp"
"Dawn-Blessed Pennant","","U","85709","5.19","13251","7.32","18087","69.3%","56.4%","3083","53.8%","4289","58.8%","7372","56.7%","10720","56.2%","0.5pp"
"Firdoch Core","","C","258889","6.52","30289","9.72","9279","22.9%","53.2%","1660","51.1%","2096","52.8%","3756","52.1%","5422","53.7%","-1.6pp"
"Foraging Wickermaw","","C","246757","5.99","44580","8.25","18609","38.6%","52.9%","3640","52.8%","4067","52.2%","7707","52.4%","10899","53.2%","-0.7pp"
"Gathering Stone","","U","55370","3.86","18672","4.25","30066","92.6%","57.9%","5206","60.2%","7165","59.5%","12371","59.8%","17759","56.5%","3.3pp"
"Mirrormind Crown","","R","39862","5.52","4588","8.63","136","2.3%","","20","","31","","51","","85","",""
"Puca's Eye","","U","105124","6.88","15523","9.66","1362","7.9%","50.9%","232","","347","","579","51.6%","784","50.4%","1.3pp"
"Springleaf Drum","","U","99816","6.30","11624","9.36","1167","9.5%","47.0%","217","","229","","446","","721","46.2%",""
"Stalactite Dagger","","C","268965","6.93","33462","10.16","9080","18.7%","52.5%","1671","51.2%","2033","52.1%","3704","51.7%","5379","53.1%","-1.4pp"
"Blood Crypt","","R","29538","4.17","5109","5.75","1057","20.5%","56.7%","209","","221","","430","","611","57.1%",""
"Eclipsed Realms","","U","90525","5.33","11029","7.95","12108","72.0%","56.9%","2214","57.2%","2633","54.8%","4847","55.9%","7245","57.6%","-1.7pp"
"Evolving Wilds","","C","206342","4.62","42646","6.35","52120","94.2%","56.5%","9609","58.9%","11381","54.1%","20990","56.3%","31066","56.6%","-0.3pp"
"Hallowed Fountain","","R","27673","3.95","5318","5.30","89","3.4%","","10","","24","","34","","55","",""
"Overgrown Tomb","","R","25969","3.73","5146","4.92","13960","99.7%","55.9%","2552","58.2%","3098","54.0%","5650","55.9%","8167","55.9%","0.0pp"
"Steam Vents","","R","28892","4.04","5706","5.42","106","3.5%","","22","","25","","47","","58","",""
"Temple Garden","","R","26856","3.83","4862","5.15","2102","39.2%","55.9%","364","","501","55.9%","865","56.3%","1211","55.4%","0.9pp"
"Idyllic Tutor","W","R","2054","5.44","231","","0","","","0","","0","","0","","0","",""
"Kinsbaile Cavalier","W","R","1290","3.95","249","","9","","","1","","1","","2","","7","",""
"Mistbind Clique","U","R","1051","3.33","240","","17","","","5","","2","","7","","10","",""
"Wanderwine Prophets","U","R","1255","3.88","215","","0","","","0","","0","","0","","0","",""
"Bitterblossom","B","M","405","","245","","704","98.5%","54.4%","129","","172","","301","","405","",""
"Faerie Macabre","B","C","2422","6.40","283","","67","","","18","","8","","26","","41","",""
"Goblin Chieftain","R","R","1054","3.62","226","","0","","","0","","0","","0","","0","",""
"Goblin Sharpshooter","R","R","975","3.12","332","","25","","","3","","10","","13","","12","",""
"Heat Shimmer","R","R","1889","5.27","250","","0","","","0","","0","","0","","0","",""
"Devoted Druid","G","U","1309","3.70","273","","738","94.1%","51.8%","138","","176","","314","","418","",""
"Helix Pinnacle","G","R","2240","5.99","240","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","731","2.45","259","","1573","99.8%","57.6%","273","","407","","680","59.6%","844","55.2%","4.3pp"
"Regal Force","G","R","1054","3.42","279","","609","85.9%","53.7%","103","","143","","246","","358","",""
"Manamorphose","RG","U","1892","4.78","276","","186","","","37","","46","","83","","103","",""
"Risen Reef","UG","U","1200","3.71","331","","23","","","3","","5","","8","","15","",""
"Slippery Bogle","UG","U","2251","5.86","280","","27","","","7","","8","","15","","12","",""
"Dolmen Gate","","R","928","3.18","163","","154","","","42","","30","","72","","83","",""
"Door of Destinies","","R","505","2.05","218","","311","","","48","","69","","117","","195","",""
"Painter's Servant","","M","1653","4.53","228","","19","","","3","","3","","6","","13","",""
"Thousand-Year Elixir","","R","1937","5.33","200","","6","","","2","","1","","3","","3","",""
