"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Mischievous Sneakling","UB","C","250054","4.89","45319","6.87","160","11.6%","","25","","37","","62","","99","",""
"Morcant's Loyalist","BG","U","47870","3.13","17082","3.50","261","34.7%","","37","","70","","107","","152","",""
"Noggle Robber","RG","U","70921","3.89","19857","4.74","9245","98.6%","54.2%","1623","59.0%","2282","55.7%","3905","57.1%","5338","52.2%","4.8pp"
"Prideful Feastling","WB","C","242939","4.74","39004","6.80","307","23.7%","","58","","80","","138","","168","",""
"Raiding Schemes","RG","R","50896","6.08","6487","9.18","202","16.9%","","36","","40","","76","","126","",""
"Reaping Willow","WB","U","55993","3.28","16148","3.88","24","","","6","","5","","11","","13","",""
"Sanar, Innovative First-Year","UR","R","11252","2.02","7004","2.10","1551","98.9%","54.1%","243","","439","","682","58.1%","855","50.5%","7.5pp"
"Shadow Urchin","BR","R","18394","2.87","5634","3.25","846","89.7%","50.6%","157","","210","","367","","483","",""
"Stoic Grove-Guide","BG","C","266859","5.66","38318","8.05","1741","44.1%","51.4%","286","","453","","739","53.0%","999","49.7%","3.3pp"
"Sygg's Command","WU","R","19254","3.06","6138","3.51","7","","","1","","3","","4","","3","",""
"Tam, Mindful First-Year","UG","R","12101","2.11","5730","2.22","1127","97.9%","53.3%","187","","263","","450","","676","55.5%",""
"Thoughtweft Lieutenant","WG","U","63390","3.93","16150","4.57","64","8.8%","","7","","16","","23","","40","",""
"Trystan's Command","BG","R","11964","2.17","6282","2.28","1116","92.5%","53.3%","187","","312","","499","","619","49.1%",""
"Twinflame Travelers","UR","U","65921","4.03","18586","4.63","1069","56.1%","48.4%","179","","289","","468","","589","47.7%",""
"Vibrance","RG","M","5095","1.66","3118","1.71","2643","100.0%","56.8%","455","","665","64.2%","1120","64.9%","1443","50.0%","14.9pp"
"Voracious Tome-Skimmer","UB","U","97150","5.57","14313","7.70","0","0.0%","","0","","0","","0","","0","",""
"Wary Farmer","WG","C","254882","5.33","42074","7.38","3252","65.1%","53.6%","567","52.7%","836","51.7%","1403","52.1%","1842","54.6%","-2.5pp"
"Wistfulness","UG","M","4879","1.62","3158","1.67","604","96.5%","53.1%","104","","166","","270","","329","",""
"Chronicle of Victory","","M","3459","1.20","3137","1.20","398","","","63","","111","","174","","225","",""
"Dawn-Blessed Pennant","","U","97282","5.10","15431","7.14","318","31.9%","","55","","85","","140","","179","",""
"Firdoch Core","","C","298555","6.50","34788","9.71","2273","42.4%","49.3%","417","","583","49.2%","1000","49.0%","1265","49.2%","-0.2pp"
"Foraging Wickermaw","","C","283528","5.96","51267","8.22","9557","82.8%","51.3%","1871","53.3%","2352","52.2%","4223","52.7%","5327","50.2%","2.5pp"
"Gathering Stone","","U","61020","3.75","21544","4.07","1073","64.1%","50.0%","187","","259","","446","","629","48.3%",""
"Mirrormind Crown","","R","46102","5.53","5323","8.65","28","","","7","","7","","14","","14","",""
"Puca's Eye","","U","121380","6.87","17931","9.66","2537","57.5%","51.6%","452","","671","57.1%","1123","54.9%","1415","49.0%","5.8pp"
"Springleaf Drum","","U","115714","6.34","13356","9.44","243","17.3%","","56","","49","","105","","138","",""
"Stalactite Dagger","","C","310953","6.96","38362","10.21","799","20.4%","52.9%","158","","190","","348","","452","",""
"Blood Crypt","","R","34490","4.19","5939","5.81","520","62.2%","49.0%","76","","127","","203","","312","",""
"Eclipsed Realms","","U","104434","5.33","12722","7.97","781","62.8%","50.2%","149","","182","","331","","439","",""
"Evolving Wilds","","C","239054","4.62","49219","6.38","7643","96.4%","51.3%","1358","53.4%","1865","50.3%","3223","51.6%","4325","50.8%","0.9pp"
"Hallowed Fountain","","R","32331","3.97","6160","5.34","185","","","36","","45","","81","","100","",""
"Overgrown Tomb","","R","30193","3.75","5910","4.95","478","63.6%","","88","","120","","208","","260","",""
"Steam Vents","","R","33711","4.07","6608","5.45","754","68.6%","53.3%","130","","197","","327","","410","",""
"Temple Garden","","R","31290","3.86","5611","5.21","492","61.6%","","95","","127","","222","","267","",""
"Idyllic Tutor","W","R","2366","5.43","270","","4","","","0","","0","","0","","4","",""
"Kinsbaile Cavalier","W","R","1516","3.96","283","","0","","","0","","0","","0","","0","",""
"Mistbind Clique","U","R","1225","3.39","282","","6","","","0","","1","","1","","5","",""
"Wanderwine Prophets","U","R","1448","3.89","242","","0","","","0","","0","","0","","0","",""
"Bitterblossom","B","M","481","","276","","13","","","1","","5","","6","","7","",""
"Faerie Macabre","B","C","2807","6.43","333","","0","","","0","","0","","0","","0","",""
"Goblin Chieftain","R","R","1230","3.61","276","","7","","","2","","3","","5","","2","",""
"Goblin Sharpshooter","R","R","1111","3.13","384","","68","","","16","","14","","30","","38","",""
"Heat Shimmer","R","R","2173","5.24","284","","21","","","3","","7","","10","","11","",""
"Devoted Druid","G","U","1545","3.75","331","","105","","","16","","27","","43","","62","",""
"Helix Pinnacle","G","R","2599","5.98","286","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","834","2.46","298","","8","","","1","","5","","6","","2","",""
"Regal Force","G","R","1245","3.43","325","","107","","","16","","26","","42","","66","",""
"Manamorphose","RG","U","2159","4.76","311","","71","","","14","","13","","27","","44","",""
"Risen Reef","UG","U","1371","3.70","384","","44","","","6","","7","","13","","31","",""
"Slippery Bogle","UG","U","2609","5.90","316","","11","","","1","","2","","3","","8","",""
"Dolmen Gate","","R","1057","3.16","180","","5","","","1","","1","","2","","3","",""
"Door of Destinies","","R","589","2.05","258","","12","","","3","","3","","6","","6","",""
"Painter's Servant","","M","1906","4.47","260","","25","","","4","","4","","8","","17","",""
"Thousand-Year Elixir","","R","2234","5.35","228","","0","","","0","","0","","0","","0","",""
