"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Eclipsed Kithkin","WG","U","50980","3.52","15453","4.08","61135","99.9%","59.8%","11948","67.3%","13540","62.9%","25488","65.0%","34228","55.7%","9.3pp"
"Eclipsed Merrow","WU","U","56414","3.90","17190","4.44","827","12.5%","52.8%","121","","197","","318","","503","56.3%",""
"Emptiness","WB","M","4312","1.64","2516","1.68","2192","82.8%","52.3%","347","","513","54.2%","860","53.8%","1322","51.4%","2.5pp"
"Feisty Spikeling","WR","C","234687","5.49","34173","7.91","33334","72.9%","53.5%","6157","51.4%","7095","50.3%","13252","50.8%","19717","55.2%","-4.4pp"
"Figure of Fable","WG","R","7100","1.57","4980","1.60","15231","100.0%","58.8%","3051","67.6%","3530","64.5%","6581","65.9%","8278","52.9%","13.0pp"
"Flaring Cinder","UR","C","239925","6.16","40520","8.35","24","0.3%","","7","","8","","15","","9","",""
"Gangly Stompling","RG","C","233477","5.40","37463","7.76","28503","70.6%","56.1%","5084","55.0%","6234","57.3%","11318","56.3%","16803","55.6%","0.7pp"
"Glister Bairn","UG","U","79329","5.02","12503","7.02","4078","42.9%","52.0%","692","52.7%","953","52.4%","1645","52.5%","2434","51.8%","0.8pp"
"Grub's Command","BR","R","16635","3.14","5339","3.54","26","1.5%","","5","","7","","12","","14","",""
"High Perfect Morcant","BG","R","10770","2.28","4467","2.48","451","21.8%","","83","","97","","180","","260","",""
"Hovel Hurler","WR","U","61322","3.91","12684","5.00","11269","80.2%","54.5%","1876","51.4%","2689","57.9%","4565","55.2%","6743","54.0%","1.2pp"
"Kirol, Attentive First-Year","WR","R","16942","2.95","5674","3.33","4412","82.3%","54.2%","761","54.8%","1013","54.7%","1774","54.7%","2643","53.8%","0.9pp"
"Lluwen, Imperfect Naturalist","BG","R","11649","2.31","5074","2.50","3050","74.0%","54.2%","526","56.1%","733","55.5%","1259","55.8%","1775","53.1%","2.7pp"
"Maralen, Fae Ascendant","UBG","R","12216","2.47","4918","2.64","137","8.5%","","24","","32","","56","","81","",""
"Merrow Skyswimmer","WU","C","189533","4.62","44595","5.88","22631","65.4%","55.4%","3784","53.3%","5227","57.4%","9011","55.6%","13593","55.2%","0.4pp"
"Mischievous Sneakling","UB","C","215188","4.86","39383","6.81","166","3.3%","","23","","34","","57","","109","",""
"Morcant's Loyalist","BG","U","42033","3.16","14956","3.53","397","8.6%","","83","","102","","185","","207","",""
"Noggle Robber","RG","U","61916","3.91","16968","4.79","8888","73.3%","55.3%","1568","57.5%","2077","55.4%","3645","56.3%","5249","54.7%","1.7pp"
"Prideful Feastling","WB","C","210305","4.75","33855","6.81","27325","75.6%","54.4%","4917","54.7%","6067","55.1%","10984","54.9%","15976","53.8%","1.0pp"
"Raiding Schemes","RG","R","43948","6.05","5577","9.14","36","0.8%","","5","","8","","13","","23","",""
"Reaping Willow","WB","U","48727","3.28","13877","3.91","10903","78.0%","55.2%","1778","54.1%","2649","58.5%","4427","56.7%","6484","54.1%","2.6pp"
"Sanar, Innovative First-Year","UR","R","9784","2.02","6059","2.09","138","11.7%","","23","","30","","53","","82","",""
"Shadow Urchin","BR","R","15722","2.84","4853","3.21","61","5.5%","","8","","13","","21","","41","",""
"Stoic Grove-Guide","BG","C","231046","5.65","33435","8.04","3969","19.3%","52.4%","635","49.4%","983","48.9%","1618","49.1%","2358","54.4%","-5.3pp"
"Sygg's Command","WU","R","16682","3.06","5319","3.52","271","11.4%","","39","","77","","116","","155","",""
"Tam, Mindful First-Year","UG","R","10372","2.10","4970","2.21","4655","94.8%","54.1%","854","49.9%","1060","54.9%","1914","52.7%","2745","55.0%","-2.3pp"
"Thoughtweft Lieutenant","WG","U","55320","3.94","14051","4.57","65639","99.7%","56.9%","11696","60.3%","14956","58.3%","26652","59.2%","37584","55.0%","4.2pp"
"Trystan's Command","BG","R","10412","2.19","5403","2.31","2530","65.1%","53.1%","437","","641","60.5%","1078","57.1%","1452","50.1%","6.9pp"
"Twinflame Travelers","UR","U","58007","4.09","16166","4.71","2","0.1%","","1","","1","","2","","1","",""
"Vibrance","RG","M","4383","1.65","2687","1.70","1346","69.4%","55.4%","225","","337","","562","60.7%","789","51.5%","9.2pp"
"Voracious Tome-Skimmer","UB","U","83392","5.53","12457","7.62","0","0.0%","","0","","0","","0","","0","",""
"Wary Farmer","WG","C","221144","5.35","36398","7.38","100006","93.4%","56.2%","18034","56.7%","22278","56.3%","40312","56.5%","58067","55.8%","0.7pp"
"Wistfulness","UG","M","4194","1.61","2724","1.66","1713","80.3%","54.3%","316","","382","","698","56.7%","1015","52.7%","4.0pp"
"Chronicle of Victory","","M","3016","1.21","2717","1.21","4091","99.1%","57.8%","735","62.4%","969","65.0%","1704","63.9%","2401","53.5%","10.4pp"
"Dawn-Blessed Pennant","","U","85709","5.19","13251","7.32","5171","44.1%","52.9%","872","50.7%","1212","51.5%","2084","51.2%","3088","54.0%","-2.8pp"
"Firdoch Core","","C","258889","6.52","30289","9.72","3484","15.9%","50.1%","611","49.6%","785","50.7%","1396","50.2%","2048","49.7%","0.5pp"
"Foraging Wickermaw","","C","246757","5.99","44580","8.25","8670","34.1%","52.5%","1694","51.5%","1883","52.0%","3577","51.8%","5092","53.0%","-1.3pp"
"Gathering Stone","","U","55370","3.86","18672","4.25","14895","86.8%","56.2%","2507","56.5%","3375","56.4%","5882","56.4%","9044","56.1%","0.4pp"
"Mirrormind Crown","","R","39862","5.52","4588","8.63","480","9.9%","","73","","114","","187","","294","",""
"Puca's Eye","","U","105124","6.88","15523","9.66","978","9.0%","50.2%","182","","230","","412","","566","47.5%",""
"Springleaf Drum","","U","99816","6.30","11624","9.36","1127","12.9%","49.1%","241","","206","","447","","680","50.7%",""
"Stalactite Dagger","","C","268965","6.93","33462","10.16","10429","28.5%","53.8%","1895","51.8%","2255","53.1%","4150","52.5%","6280","54.7%","-2.2pp"
"Blood Crypt","","R","29538","4.17","5109","5.75","109","5.4%","","18","","30","","48","","61","",""
"Eclipsed Realms","","U","90525","5.33","11029","7.95","5871","63.0%","54.6%","1070","55.9%","1266","53.9%","2336","54.8%","3532","54.4%","0.3pp"
"Evolving Wilds","","C","206342","4.62","42646","6.35","26940","89.4%","55.1%","5004","56.3%","5721","52.0%","10725","54.0%","16185","55.8%","-1.8pp"
"Hallowed Fountain","","R","27673","3.95","5318","5.30","635","20.2%","49.3%","115","","139","","254","","376","",""
"Overgrown Tomb","","R","25969","3.73","5146","4.92","1292","37.0%","51.9%","221","","261","","482","","797","53.2%",""
"Steam Vents","","R","28892","4.04","5706","5.42","54","2.7%","","10","","7","","17","","37","",""
"Temple Garden","","R","26856","3.83","4862","5.15","9856","99.3%","55.3%","1832","57.8%","2120","52.4%","3952","54.9%","5819","55.7%","-0.8pp"
"Idyllic Tutor","W","R","2054","5.44","231","","42","","","9","","11","","20","","22","",""
"Kinsbaile Cavalier","W","R","1290","3.95","249","","657","81.4%","53.9%","110","","150","","260","","382","",""
"Mistbind Clique","U","R","1051","3.33","240","","6","","","3","","0","","3","","3","",""
"Wanderwine Prophets","U","R","1255","3.88","215","","0","","","0","","0","","0","","0","",""
"Bitterblossom","B","M","405","","245","","26","","","4","","10","","14","","12","",""
"Faerie Macabre","B","C","2422","6.40","283","","0","","","0","","0","","0","","0","",""
"Goblin Chieftain","R","R","1054","3.62","226","","0","","","0","","0","","0","","0","",""
"Goblin Sharpshooter","R","R","975","3.12","332","","5","","","2","","0","","2","","3","",""
"Heat Shimmer","R","R","1889","5.27","250","","0","","","0","","0","","0","","0","",""
"Devoted Druid","G","U","1309","3.70","273","","240","","","27","","59","","86","","154","",""
"Helix Pinnacle","G","R","2240","5.99","240","","1","","","1","","0","","1","","0","",""
"Leaf-Crowned Visionary","G","R","731","2.45","259","","60","","","8","","11","","19","","41","",""
"Regal Force","G","R","1054","3.42","279","","292","","","43","","68","","111","","182","",""
"Manamorphose","RG","U","1892","4.78","276","","70","","","14","","8","","22","","48","",""
"Risen Reef","UG","U","1200","3.71","331","","7","","","1","","1","","2","","5","",""
"Slippery Bogle","UG","U","2251","5.86","280","","26","","","4","","7","","11","","15","",""
"Dolmen Gate","","R","928","3.18","163","","136","","","22","","29","","51","","85","",""
"Door of Destinies","","R","505","2.05","218","","220","","","33","","52","","85","","135","",""
"Painter's Servant","","M","1653","4.53","228","","9","","","1","","2","","3","","6","",""
"Thousand-Year Elixir","","R","1937","5.33","200","","0","","","0","","0","","0","","0","",""
