"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Feisty Spikeling","WR","C","95804","5.39","14631","7.67","12227","61.3%","54.3%","2263","54.1%","2883","53.5%","5146","53.8%","6921","54.6%","-0.8pp"
"Figure of Fable","WG","R","3084","1.63","2071","1.67","3458","97.2%","58.6%","671","66.8%","868","59.6%","1539","62.7%","1931","55.6%","7.1pp"
"Flaring Cinder","UR","C","101920","6.38","16383","8.71","2510","19.1%","54.3%","433","","668","51.9%","1101","52.5%","1406","55.7%","-3.2pp"
"Gangly Stompling","RG","C","99062","5.58","15267","8.05","16","0.7%","","3","","4","","7","","9","",""
"Glister Bairn","UG","U","33213","5.11","5437","6.97","1799","39.7%","51.6%","308","","451","","759","53.5%","1046","50.1%","3.4pp"
"Grub's Command","BR","R","6838","3.12","2143","3.53","0","0.0%","","0","","0","","0","","0","",""
"High Perfect Morcant","BG","R","4566","2.35","1861","2.53","0","0.0%","","0","","0","","0","","0","",""
"Hovel Hurler","WR","U","24550","3.83","5647","4.78","3271","65.9%","53.7%","529","50.5%","834","56.0%","1363","53.9%","1933","53.5%","0.4pp"
"Kirol, Attentive First-Year","WR","R","6995","2.97","2319","3.39","2477","80.6%","52.6%","442","","586","52.6%","1028","52.5%","1455","52.7%","-0.2pp"
"Lluwen, Imperfect Naturalist","BG","R","4928","2.34","2074","2.56","0","0.0%","","0","","0","","0","","0","",""
"Maralen, Fae Ascendant","UBG","R","5207","2.52","2094","2.71","41","5.4%","","4","","14","","18","","23","",""
"Merrow Skyswimmer","WU","C","82317","4.83","18143","6.22","61908","97.7%","57.1%","10571","56.8%","15093","59.4%","25664","58.3%","34783","55.7%","2.6pp"
"Mischievous Sneakling","UB","C","87968","4.82","16877","6.65","17063","76.9%","53.5%","3106","51.8%","4010","52.8%","7116","52.4%","9703","54.1%","-1.7pp"
"Morcant's Loyalist","BG","U","18886","3.32","6462","3.72","0","0.0%","","0","","0","","0","","0","",""
"Noggle Robber","RG","U","26631","4.05","6839","5.03","1","0.1%","","0","","0","","0","","1","",""
"Prideful Feastling","WB","C","87654","4.77","13976","6.85","11950","70.3%","54.1%","2044","52.5%","2954","53.7%","4998","53.2%","6789","54.4%","-1.2pp"
"Raiding Schemes","RG","R","17616","5.88","2230","8.85","0","0.0%","","0","","0","","0","","0","",""
"Reaping Willow","WB","U","20350","3.31","5669","3.96","3581","66.6%","55.0%","577","52.3%","918","62.1%","1495","58.3%","2100","52.7%","5.7pp"
"Sanar, Innovative First-Year","UR","R","4391","2.14","2613","2.22","3976","96.6%","57.8%","683","63.1%","1052","61.8%","1735","62.3%","2267","54.5%","7.8pp"
"Shadow Urchin","BR","R","5762","2.64","2010","2.85","9","","","0","","1","","1","","8","",""
"Stoic Grove-Guide","BG","C","96451","5.69","14573","8.00","0","0.0%","","0","","0","","0","","0","",""
"Sygg's Command","WU","R","6946","3.08","2099","3.53","10949","99.7%","57.3%","1855","57.7%","2736","60.3%","4591","59.2%","5981","55.1%","4.2pp"
"Tam, Mindful First-Year","UG","R","4007","2.02","2135","2.07","2448","94.3%","54.6%","464","","619","51.7%","1083","53.6%","1375","55.3%","-1.7pp"
"Thoughtweft Lieutenant","WG","U","23742","4.06","5955","4.74","43","1.5%","","5","","11","","16","","27","",""
"Trystan's Command","BG","R","4636","2.30","2254","2.45","19","3.5%","","3","","5","","8","","11","",""
"Twinflame Travelers","UR","U","26503","4.41","6636","5.16","55","2.3%","","14","","18","","32","","24","",""
"Vibrance","RG","M","1787","1.64","1083","1.70","3","","","1","","1","","2","","0","",""
"Voracious Tome-Skimmer","UB","U","32690","5.27","5192","7.03","1771","28.1%","52.7%","296","","490","","786","52.8%","992","52.7%","0.1pp"
"Wary Farmer","WG","C","92762","5.47","15032","7.52","3607","29.9%","53.6%","636","51.4%","876","52.1%","1512","51.8%","2073","54.7%","-2.9pp"
"Wistfulness","UG","M","1741","1.61","1140","1.67","1650","95.9%","58.3%","276","","420","","696","61.1%","960","56.4%","4.7pp"
"Chronicle of Victory","","M","1284","1.24","1117","1.24","1786","99.2%","56.5%","305","","445","","750","61.2%","1042","53.1%","8.1pp"
"Dawn-Blessed Pennant","","U","37579","5.56","4925","8.17","1583","30.4%","54.2%","288","","365","","653","54.7%","931","53.9%","0.8pp"
"Firdoch Core","","C","107129","6.48","12721","9.67","1338","13.3%","48.7%","260","","341","","601","48.4%","708","48.7%","-0.3pp"
"Foraging Wickermaw","","C","105780","6.32","18307","8.69","3581","27.5%","54.5%","658","57.8%","919","57.7%","1577","57.7%","2004","51.9%","5.8pp"
"Gathering Stone","","U","28694","4.47","7377","5.33","6954","77.1%","57.3%","1176","56.6%","1789","60.4%","2965","58.9%","4009","56.1%","2.7pp"
"Mirrormind Crown","","R","15858","5.32","1787","8.31","179","8.4%","","18","","55","","73","","106","",""
"Puca's Eye","","U","44062","6.92","6351","9.70","154","3.2%","","27","","35","","62","","92","",""
"Springleaf Drum","","U","40179","6.07","4863","8.94","3768","47.1%","53.1%","680","59.1%","934","49.1%","1614","53.3%","2154","52.9%","0.5pp"
"Stalactite Dagger","","C","110146","6.76","13951","9.89","4258","28.2%","52.9%","753","52.7%","1056","54.2%","1809","53.6%","2449","52.4%","1.2pp"
"Blood Crypt","","R","11477","4.02","2095","5.44","5","0.5%","","0","","2","","2","","3","",""
"Eclipsed Realms","","U","36669","5.20","4374","7.73","2564","60.6%","54.8%","484","","593","55.3%","1077","53.6%","1488","55.6%","-2.1pp"
"Evolving Wilds","","C","84899","4.59","17849","6.30","13672","90.0%","55.7%","2630","59.2%","3349","52.2%","5979","55.3%","7694","56.0%","-0.7pp"
"Hallowed Fountain","","R","10884","3.82","2209","5.05","5565","99.9%","55.4%","1054","54.5%","1300","54.8%","2354","54.6%","3164","55.9%","-1.2pp"
"Overgrown Tomb","","R","10134","3.57","2112","4.58","16","2.2%","","2","","1","","3","","13","",""
"Steam Vents","","R","11717","3.94","2421","5.18","401","22.7%","","61","","95","","156","","244","",""
"Temple Garden","","R","10429","3.67","2015","4.80","406","29.3%","","68","","98","","166","","239","",""
"Idyllic Tutor","W","R","827","5.46","97","","12","","","2","","3","","5","","7","",""
"Kinsbaile Cavalier","W","R","553","4.01","93","","11","","","1","","3","","4","","7","",""
"Mistbind Clique","U","R","416","","96","","112","","","14","","25","","39","","75","",""
"Wanderwine Prophets","U","R","512","3.89","90","","234","","","38","","52","","90","","141","",""
"Bitterblossom","B","M","165","","99","","8","","","2","","2","","4","","4","",""
"Faerie Macabre","B","C","1018","6.33","105","","4","","","0","","0","","0","","4","",""
"Goblin Chieftain","R","R","424","","97","","0","","","0","","0","","0","","0","",""
"Goblin Sharpshooter","R","R","383","","130","","0","","","0","","0","","0","","0","",""
"Heat Shimmer","R","R","770","5.20","92","","0","","","0","","0","","0","","0","",""
"Devoted Druid","G","U","525","3.69","111","","0","","","0","","0","","0","","0","",""
"Helix Pinnacle","G","R","908","5.90","88","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","313","","118","","0","","","0","","0","","0","","0","",""
"Regal Force","G","R","442","","118","","0","","","0","","0","","0","","0","",""
"Manamorphose","RG","U","774","4.61","121","","0","","","0","","0","","0","","0","",""
"Risen Reef","UG","U","521","3.68","126","","17","","","3","","5","","8","","9","",""
"Slippery Bogle","UG","U","907","5.88","104","","22","","","3","","6","","9","","13","",""
"Dolmen Gate","","R","377","","55","","41","","","9","","14","","23","","18","",""
"Door of Destinies","","R","226","","95","","80","","","15","","20","","35","","45","",""
"Painter's Servant","","M","665","4.41","94","","9","","","0","","4","","4","","5","",""
"Thousand-Year Elixir","","R","769","5.20","82","","0","","","0","","0","","0","","0","",""
