"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Stalactite Dagger","","C","83039","6.71","10627","9.82","521","27.7%","48.4%","82","","139","","221","","301","",""
"Blood Crypt","","R","8506","3.94","1565","5.27","72","","","20","","15","","35","","37","",""
"Eclipsed Realms","","U","27654","5.17","3301","7.69","267","","","59","","50","","109","","158","",""
"Evolving Wilds","","C","64628","4.59","13596","6.31","2351","96.2%","49.3%","411","","588","52.6%","999","51.7%","1352","47.6%","4.1pp"
"Hallowed Fountain","","R","8073","3.78","1648","5.01","55","","","9","","9","","18","","37","",""
"Overgrown Tomb","","R","7522","3.55","1588","4.53","100","","","18","","28","","46","","54","",""
"Steam Vents","","R","8807","3.91","1815","5.14","56","","","5","","19","","24","","31","",""
"Temple Garden","","R","7762","3.66","1540","4.74","8","","","0","","4","","4","","4","",""
"Idyllic Tutor","W","R","611","5.35","70","","0","","","0","","0","","0","","0","",""
"Kinsbaile Cavalier","W","R","419","","69","","0","","","0","","0","","0","","0","",""
"Mistbind Clique","U","R","316","","72","","69","","","11","","17","","28","","42","",""
"Wanderwine Prophets","U","R","385","","62","","5","","","1","","0","","1","","4","",""
"Bitterblossom","B","M","128","","80","","36","","","3","","14","","17","","19","",""
"Faerie Macabre","B","C","745","6.35","78","","19","","","1","","10","","11","","8","",""
"Goblin Chieftain","R","R","318","","80","","0","","","0","","0","","0","","0","",""
"Goblin Sharpshooter","R","R","293","","98","","1","","","0","","0","","0","","1","",""
"Heat Shimmer","R","R","578","5.14","69","","0","","","0","","0","","0","","0","",""
"Devoted Druid","G","U","391","","80","","0","","","0","","0","","0","","0","",""
"Helix Pinnacle","G","R","681","5.86","62","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","228","","82","","0","","","0","","0","","0","","0","",""
"Regal Force","G","R","331","","87","","0","","","0","","0","","0","","0","",""
"Manamorphose","RG","U","566","4.57","77","","0","","","0","","0","","0","","0","",""
"Risen Reef","UG","U","405","","91","","4","","","1","","1","","2","","2","",""
"Slippery Bogle","UG","U","674","5.92","82","","15","","","3","","4","","7","","8","",""
"Dolmen Gate","","R","292","","46","","0","","","0","","0","","0","","0","",""
"Door of Destinies","","R","181","","79","","16","","","1","","5","","6","","10","",""
"Painter's Servant","","M","508","4.31","77","","0","","","0","","0","","0","","0","",""
"Thousand-Year Elixir","","R","569","5.24","58","","0","","","0","","0","","0","","0","",""
