"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Prideful Feastling","WB","C","210305","4.75","33855","6.81","4011","82.5%","51.7%","722","51.9%","933","53.4%","1655","52.7%","2330","50.8%","1.9pp"
"Raiding Schemes","RG","R","43948","6.05","5577","9.14","21","3.2%","","6","","6","","12","","9","",""
"Reaping Willow","WB","U","48727","3.28","13877","3.91","2158","90.3%","53.5%","355","","552","57.8%","907","57.0%","1255","51.2%","5.8pp"
"Sanar, Innovative First-Year","UR","R","9784","2.02","6059","2.09","1110","99.3%","56.1%","178","","294","","472","","646","51.4%",""
"Shadow Urchin","BR","R","15722","2.84","4853","3.21","1106","97.5%","50.5%","202","","272","","474","","635","50.4%",""
"Stoic Grove-Guide","BG","C","231046","5.65","33435","8.04","0","0.0%","","0","","0","","0","","0","",""
"Sygg's Command","WU","R","16682","3.06","5319","3.52","55","","","8","","13","","21","","34","",""
"Tam, Mindful First-Year","UG","R","10372","2.10","4970","2.21","45","","","7","","17","","24","","22","",""
"Thoughtweft Lieutenant","WG","U","55320","3.94","14051","4.57","44","7.1%","","4","","10","","14","","30","",""
"Trystan's Command","BG","R","10412","2.19","5403","2.31","9","","","3","","1","","4","","5","",""
"Twinflame Travelers","UR","U","58007","4.09","16166","4.71","248","27.9%","","49","","55","","104","","143","",""
"Vibrance","RG","M","4383","1.65","2687","1.70","488","","","78","","120","","198","","290","",""
"Voracious Tome-Skimmer","UB","U","83392","5.53","12457","7.62","0","","","0","","0","","0","","0","",""
"Wary Farmer","WG","C","221144","5.35","36398","7.38","2981","59.5%","50.1%","518","49.6%","722","51.8%","1240","50.9%","1731","49.3%","1.6pp"
"Wistfulness","UG","M","4194","1.61","2724","1.66","8","","","0","","3","","3","","5","",""
"Chronicle of Victory","","M","3016","1.21","2717","1.21","196","","","32","","52","","84","","112","",""
"Dawn-Blessed Pennant","","U","85709","5.19","13251","7.32","192","22.5%","","33","","52","","85","","107","",""
"Firdoch Core","","C","258889","6.52","30289","9.72","1025","30.1%","50.1%","180","","233","","413","","608","50.3%",""
"Foraging Wickermaw","","C","246757","5.99","44580","8.25","3208","55.8%","51.4%","608","52.8%","784","51.5%","1392","52.1%","1819","50.9%","1.2pp"
"Gathering Stone","","U","55370","3.86","18672","4.25","538","56.9%","53.3%","89","","130","","219","","320","",""
"Mirrormind Crown","","R","39862","5.52","4588","8.63","64","10.5%","","10","","23","","33","","31","",""
"Puca's Eye","","U","105124","6.88","15523","9.66","222","14.0%","","49","","61","","110","","112","",""
"Springleaf Drum","","U","99816","6.30","11624","9.36","201","15.9%","","27","","57","","84","","117","",""
"Stalactite Dagger","","C","268965","6.93","33462","10.16","1194","30.7%","50.1%","208","","297","","505","48.3%","689","51.4%","-3.1pp"
"Blood Crypt","","R","29538","4.17","5109","5.75","330","52.5%","","58","","89","","147","","180","",""
"Eclipsed Realms","","U","90525","5.33","11029","7.95","441","47.6%","","78","","102","","180","","260","",""
"Evolving Wilds","","C","206342","4.62","42646","6.35","4317","93.5%","52.7%","795","55.2%","1043","51.3%","1838","53.0%","2474","52.5%","0.5pp"
"Hallowed Fountain","","R","27673","3.95","5318","5.30","224","39.4%","","43","","57","","100","","123","",""
"Overgrown Tomb","","R","25969","3.73","5146","4.92","14","","","4","","1","","5","","9","",""
"Steam Vents","","R","28892","4.04","5706","5.42","241","34.7%","","39","","63","","102","","137","",""
"Temple Garden","","R","26856","3.83","4862","5.15","224","44.7%","","42","","64","","106","","115","",""
"Idyllic Tutor","W","R","2054","5.44","231","","6","","","3","","1","","4","","2","",""
"Kinsbaile Cavalier","W","R","1290","3.95","249","","53","","","12","","8","","20","","33","",""
"Mistbind Clique","U","R","1051","3.33","240","","0","","","0","","0","","0","","0","",""
"Wanderwine Prophets","U","R","1255","3.88","215","","0","","","0","","0","","0","","0","",""
"Bitterblossom","B","M","405","","245","","5","","","1","","3","","4","","1","",""
"Faerie Macabre","B","C","2422","6.40","283","","0","","","0","","0","","0","","0","",""
"Goblin Chieftain","R","R","1054","3.62","226","","13","","","3","","1","","4","","9","",""
"Goblin Sharpshooter","R","R","975","3.12","332","","67","","","11","","15","","26","","41","",""
"Heat Shimmer","R","R","1889","5.27","250","","18","","","2","","4","","6","","12","",""
"Devoted Druid","G","U","1309","3.70","273","","0","","","0","","0","","0","","0","",""
"Helix Pinnacle","G","R","2240","5.99","240","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","731","2.45","259","","0","","","0","","0","","0","","0","",""
"Regal Force","G","R","1054","3.42","279","","0","","","0","","0","","0","","0","",""
"Manamorphose","RG","U","1892","4.78","276","","31","","","3","","10","","13","","18","",""
"Risen Reef","UG","U","1200","3.71","331","","0","","","0","","0","","0","","0","",""
"Slippery Bogle","UG","U","2251","5.86","280","","0","","","0","","0","","0","","0","",""
"Dolmen Gate","","R","928","3.18","163","","8","","","4","","2","","6","","2","",""
"Door of Destinies","","R","505","2.05","218","","25","","","6","","4","","10","","15","",""
"Painter's Servant","","M","1653","4.53","228","","0","","","0","","0","","0","","0","",""
"Thousand-Year Elixir","","R","1937","5.33","200","","0","","","0","","0","","0","","0","",""
