"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Hallowed Fountain","","R","8073","3.78","1648","5.01","43","","","5","","18","","23","","20","",""
"Overgrown Tomb","","R","7522","3.55","1588","4.53","1","","","1","","0","","1","","0","",""
"Steam Vents","","R","8807","3.91","1815","5.14","75","","","15","","22","","37","","37","",""
"Temple Garden","","R","7762","3.66","1540","4.74","82","","","16","","30","","46","","36","",""
"Idyllic Tutor","W","R","611","5.35","70","","0","","","0","","0","","0","","0","",""
"Kinsbaile Cavalier","W","R","419","","69","","2","","","0","","0","","0","","2","",""
"Mistbind Clique","U","R","316","","72","","0","","","0","","0","","0","","0","",""
"Wanderwine Prophets","U","R","385","","62","","0","","","0","","0","","0","","0","",""
"Bitterblossom","B","M","128","","80","","0","","","0","","0","","0","","0","",""
"Faerie Macabre","B","C","745","6.35","78","","0","","","0","","0","","0","","0","",""
"Goblin Chieftain","R","R","318","","80","","5","","","1","","0","","1","","4","",""
"Goblin Sharpshooter","R","R","293","","98","","21","","","4","","5","","9","","12","",""
"Heat Shimmer","R","R","578","5.14","69","","12","","","1","","3","","4","","8","",""
"Devoted Druid","G","U","391","","80","","0","","","0","","0","","0","","0","",""
"Helix Pinnacle","G","R","681","5.86","62","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","228","","82","","0","","","0","","0","","0","","0","",""
"Regal Force","G","R","331","","87","","0","","","0","","0","","0","","0","",""
"Manamorphose","RG","U","566","4.57","77","","4","","","1","","1","","2","","2","",""
"Risen Reef","UG","U","405","","91","","0","","","0","","0","","0","","0","",""
"Slippery Bogle","UG","U","674","5.92","82","","0","","","0","","0","","0","","0","",""
"Dolmen Gate","","R","292","","46","","0","","","0","","0","","0","","0","",""
"Door of Destinies","","R","181","","79","","12","","","2","","3","","5","","7","",""
"Painter's Servant","","M","508","4.31","77","","0","","","0","","0","","0","","0","",""
"Thousand-Year Elixir","","R","569","5.24","58","","0","","","0","","0","","0","","0","",""
