"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Eclipsed Boggart","BR","U","78624","4.59","17112","5.57","732","8.8%","50.1%","120","","204","","324","","404","",""
"Eclipsed Elf","BG","U","54142","3.33","18620","3.75","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Flamekin","UR","U","66693","3.93","20863","4.52","82957","99.7%","57.7%","15160","61.0%","22950","61.2%","38110","61.1%","42788","54.2%","7.0pp"
"Eclipsed Kithkin","WG","U","58637","3.51","17773","4.06","2","0.1%","","1","","0","","1","","1","",""
"Eclipsed Merrow","WU","U","64841","3.88","19821","4.42","1373","15.4%","52.9%","224","","399","","623","51.8%","744","53.6%","-1.8pp"
"Emptiness","WB","M","5050","1.65","2913","1.70","320","23.7%","","48","","100","","148","","161","",""
"Feisty Spikeling","WR","C","271793","5.51","39146","7.97","22713","54.4%","52.2%","4073","52.2%","6242","51.9%","10315","52.1%","12083","52.0%","0.1pp"
"Figure of Fable","WG","R","8126","1.56","5702","1.60","214","12.9%","","32","","63","","95","","119","",""
"Flaring Cinder","UR","C","276260","6.13","46966","8.32","126071","85.3%","55.3%","23065","54.3%","34353","57.2%","57418","56.1%","66408","54.3%","1.7pp"
"Gangly Stompling","RG","C","268355","5.37","43370","7.71","27064","59.9%","53.9%","4684","52.9%","7435","55.9%","12119","54.7%","14520","53.0%","1.8pp"
"Glister Bairn","UG","U","91220","5.00","14339","7.01","6344","43.8%","52.3%","1014","48.2%","1836","55.7%","2850","53.1%","3516","51.8%","1.3pp"
"Grub's Command","BR","R","19132","3.12","6215","3.51","1873","36.5%","55.1%","353","","518","62.4%","871","58.4%","1005","52.0%","6.4pp"
"High Perfect Morcant","BG","R","12496","2.28","5180","2.48","2","0.2%","","0","","0","","0","","2","",""
"Hovel Hurler","WR","U","71285","3.93","14500","5.05","10683","69.7%","52.4%","1862","49.0%","3092","57.1%","4954","54.0%","5798","51.0%","3.0pp"
"Kirol, Attentive First-Year","WR","R","19592","2.95","6579","3.33","7823","87.1%","54.3%","1394","53.6%","2320","54.8%","3714","54.3%","4139","54.3%","0.0pp"
"Lluwen, Imperfect Naturalist","BG","R","13495","2.32","5897","2.52","19","1.2%","","4","","4","","8","","11","",""
"Maralen, Fae Ascendant","UBG","R","14001","2.47","5623","2.64","184","8.6%","","26","","53","","79","","100","",""
"Merrow Skyswimmer","WU","C","217902","4.60","51641","5.86","24077","60.9%","54.2%","4163","52.8%","7063","57.7%","11226","55.9%","12861","52.8%","3.0pp"
"Mischievous Sneakling","UB","C","250054","4.89","45319","6.87","39638","78.2%","54.3%","7143","54.2%","10818","55.1%","17961","54.7%","21049","53.7%","1.1pp"
"Morcant's Loyalist","BG","U","47870","3.13","17082","3.50","0","0.0%","","0","","0","","0","","0","",""
"Noggle Robber","RG","U","70921","3.89","19857","4.74","23400","87.6%","56.5%","4119","58.8%","6736","59.1%","10855","59.0%","12584","54.3%","4.7pp"
"Prideful Feastling","WB","C","242939","4.74","39004","6.80","396","6.5%","","63","","122","","185","","206","",""
"Raiding Schemes","RG","R","50896","6.08","6487","9.18","130","2.1%","","27","","29","","56","","74","",""
"Reaping Willow","WB","U","55993","3.28","16148","3.88","11","0.4%","","0","","3","","3","","8","",""
"Sanar, Innovative First-Year","UR","R","11252","2.02","7004","2.10","17976","99.4%","57.0%","3108","59.3%","5224","63.2%","8332","61.8%","9772","53.0%","8.8pp"
"Shadow Urchin","BR","R","18394","2.87","5634","3.25","4353","76.0%","54.1%","700","54.6%","1272","52.7%","1972","53.3%","2400","54.9%","-1.6pp"
"Stoic Grove-Guide","BG","C","266859","5.66","38318","8.05","48","0.8%","","9","","13","","22","","26","",""
"Sygg's Command","WU","R","19254","3.06","6138","3.51","527","15.2%","47.2%","91","","146","","237","","287","",""
"Tam, Mindful First-Year","UG","R","12101","2.11","5730","2.22","7509","97.1%","55.2%","1343","56.6%","2146","56.6%","3489","56.6%","4040","54.1%","2.5pp"
"Thoughtweft Lieutenant","WG","U","63390","3.93","16150","4.57","0","0.0%","","0","","0","","0","","0","",""
"Trystan's Command","BG","R","11964","2.17","6282","2.28","535","23.7%","56.4%","85","","171","","256","","279","",""
"Twinflame Travelers","UR","U","65921","4.03","18586","4.63","79371","98.9%","55.7%","13380","55.7%","22941","59.2%","36321","57.9%","41199","53.2%","4.7pp"
"Vibrance","RG","M","5095","1.66","3118","1.71","7309","99.4%","58.9%","1302","63.7%","2010","65.3%","3312","64.7%","3757","53.0%","11.7pp"
"Voracious Tome-Skimmer","UB","U","97150","5.57","14313","7.70","3247","24.1%","49.4%","606","48.2%","887","50.6%","1493","49.6%","1762","49.1%","0.5pp"
"Wary Farmer","WG","C","254882","5.33","42074","7.38","6","0.1%","","0","","3","","3","","3","",""
"Wistfulness","UG","M","4879","1.62","3158","1.67","6396","99.1%","57.8%","1108","61.8%","1797","63.6%","2905","62.9%","3306","52.4%","10.5pp"
"Chronicle of Victory","","M","3459","1.20","3137","1.20","5043","99.4%","57.4%","853","60.1%","1476","64.8%","2329","63.1%","2733","52.6%","10.5pp"
"Dawn-Blessed Pennant","","U","97282","5.10","15431","7.14","6090","48.3%","53.7%","1078","51.2%","1712","56.7%","2790","54.6%","3301","52.9%","1.7pp"
"Firdoch Core","","C","298555","6.50","34788","9.71","9107","25.5%","51.9%","1679","50.7%","2475","53.9%","4154","52.6%","4832","51.0%","1.6pp"
"Foraging Wickermaw","","C","283528","5.96","51267","8.22","41735","63.7%","54.0%","7879","54.9%","11601","55.5%","19480","55.3%","22263","52.9%","2.4pp"
"Gathering Stone","","U","61020","3.75","21544","4.07","23639","92.0%","56.8%","4064","60.9%","6820","60.4%","10884","60.5%","12824","53.7%","6.9pp"
"Mirrormind Crown","","R","46102","5.53","5323","8.65","64","1.5%","","8","","25","","33","","31","",""
"Puca's Eye","","U","121380","6.87","17931","9.66","5429","25.8%","54.4%","982","51.6%","1603","58.3%","2585","55.7%","2844","53.1%","2.6pp"
"Springleaf Drum","","U","115714","6.34","13356","9.44","1334","13.1%","52.0%","226","","391","","617","51.7%","717","52.3%","-0.6pp"
"Stalactite Dagger","","C","310953","6.96","38362","10.21","3922","13.3%","51.4%","705","51.6%","1059","51.7%","1764","51.7%","2158","51.1%","0.6pp"
"Blood Crypt","","R","34490","4.19","5939","5.81","1903","35.7%","52.5%","349","","483","","832","52.6%","1044","52.0%","0.6pp"
"Eclipsed Realms","","U","104434","5.33","12722","7.97","10055","73.1%","54.5%","1805","54.3%","2746","56.5%","4551","55.7%","5483","53.5%","2.2pp"
"Evolving Wilds","","C","239054","4.62","49219","6.38","46507","94.4%","55.5%","8643","56.9%","12707","54.9%","21350","55.7%","25106","55.2%","0.5pp"
"Hallowed Fountain","","R","32331","3.97","6160","5.34","2907","48.9%","54.0%","497","","798","56.3%","1295","55.9%","1576","52.0%","3.9pp"
"Overgrown Tomb","","R","30193","3.75","5910","4.95","221","10.9%","","43","","61","","104","","116","",""
"Steam Vents","","R","33711","4.07","6608","5.45","15206","99.5%","55.0%","2805","54.9%","4144","54.2%","6949","54.5%","8096","55.4%","-0.9pp"
"Temple Garden","","R","31290","3.86","5611","5.21","318","15.3%","","53","","81","","134","","184","",""
"Idyllic Tutor","W","R","2366","5.43","270","","0","","","0","","0","","0","","0","",""
"Kinsbaile Cavalier","W","R","1516","3.96","283","","0","","","0","","0","","0","","0","",""
"Mistbind Clique","U","R","1225","3.39","282","","218","","","36","","60","","96","","121","",""
"Wanderwine Prophets","U","R","1448","3.89","242","","28","","","4","","6","","10","","18","",""
"Bitterblossom","B","M","481","","276","","113","","","21","","34","","55","","58","",""
"Faerie Macabre","B","C","2807","6.43","333","","0","","","0","","0","","0","","0","",""
"Goblin Chieftain","R","R","1230","3.61","276","","8","","","2","","4","","6","","2","",""
"Goblin Sharpshooter","R","R","1111","3.13","384","","556","89.1%","56.8%","101","","165","","266","","291","",""
"Heat Shimmer","R","R","2173","5.24","284","","138","","","22","","45","","67","","72","",""
"Devoted Druid","G","U","1545","3.75","331","","0","","","0","","0","","0","","0","",""
"Helix Pinnacle","G","R","2599","5.98","286","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","834","2.46","298","","0","","","0","","0","","0","","0","",""
"Regal Force","G","R","1245","3.43","325","","0","","","0","","0","","0","","0","",""
"Manamorphose","RG","U","2159","4.76","311","","167","","","33","","44","","77","","90","",""
"Risen Reef","UG","U","1371","3.70","384","","853","90.6%","59.2%","176","","211","","387","","443","",""
"Slippery Bogle","UG","U","2609","5.90","316","","29","","","5","","7","","12","","17","",""
"Dolmen Gate","","R","1057","3.16","180","","65","","","10","","28","","38","","27","",""
"Door of Destinies","","R","589","2.05","258","","207","","","37","","69","","106","","102","",""
"Painter's Servant","","M","1906","4.47","260","","68","","","16","","16","","32","","36","",""
"Thousand-Year Elixir","","R","2234","5.35","228","","4","","","1","","0","","1","","3","",""
