"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Wistfulness","UG","M","4194","1.61","2724","1.66","1114","100.0%","53.1%","192","","302","","494","","606","44.7%",""
"Chronicle of Victory","","M","3016","1.21","2717","1.21","162","","","27","","40","","67","","95","",""
"Dawn-Blessed Pennant","","U","85709","5.19","13251","7.32","41","","","8","","9","","17","","24","",""
"Firdoch Core","","C","258889","6.52","30289","9.72","1292","43.0%","50.8%","240","","337","","577","52.2%","707","49.8%","2.4pp"
"Foraging Wickermaw","","C","246757","5.99","44580","8.25","4872","83.2%","52.1%","953","55.3%","1238","53.3%","2191","54.2%","2677","50.4%","3.7pp"
"Gathering Stone","","U","55370","3.86","18672","4.25","363","50.1%","","72","","89","","161","","202","",""
"Mirrormind Crown","","R","39862","5.52","4588","8.63","20","","","5","","6","","11","","9","",""
"Puca's Eye","","U","105124","6.88","15523","9.66","1532","67.7%","53.4%","282","","446","","728","56.5%","804","50.6%","5.8pp"
"Springleaf Drum","","U","99816","6.30","11624","9.36","307","35.8%","","56","","88","","144","","164","",""
"Stalactite Dagger","","C","268965","6.93","33462","10.16","424","20.8%","","80","","105","","185","","239","",""
"Blood Crypt","","R","29538","4.17","5109","5.75","91","","","20","","22","","42","","49","",""
"Eclipsed Realms","","U","90525","5.33","11029","7.95","369","62.1%","","55","","117","","172","","196","",""
"Evolving Wilds","","C","206342","4.62","42646","6.35","3813","98.2%","50.6%","756","50.5%","987","52.3%","1743","51.5%","2068","49.9%","1.6pp"
"Hallowed Fountain","","R","27673","3.95","5318","5.30","281","","","45","","76","","121","","155","",""
"Overgrown Tomb","","R","25969","3.73","5146","4.92","337","","","54","","91","","145","","191","",""
"Steam Vents","","R","28892","4.04","5706","5.42","234","","","54","","55","","109","","124","",""
"Temple Garden","","R","26856","3.83","4862","5.15","252","","","45","","62","","107","","143","",""
"Idyllic Tutor","W","R","2054","5.44","231","","0","","","0","","0","","0","","0","",""
"Kinsbaile Cavalier","W","R","1290","3.95","249","","0","","","0","","0","","0","","0","",""
"Mistbind Clique","U","R","1051","3.33","240","","17","","","1","","6","","7","","10","",""
"Wanderwine Prophets","U","R","1255","3.88","215","","18","","","3","","4","","7","","11","",""
"Bitterblossom","B","M","405","","245","","8","","","3","","1","","4","","4","",""
"Faerie Macabre","B","C","2422","6.40","283","","0","","","0","","0","","0","","0","",""
"Goblin Chieftain","R","R","1054","3.62","226","","0","","","0","","0","","0","","0","",""
"Goblin Sharpshooter","R","R","975","3.12","332","","0","","","0","","0","","0","","0","",""
"Heat Shimmer","R","R","1889","5.27","250","","0","","","0","","0","","0","","0","",""
"Devoted Druid","G","U","1309","3.70","273","","48","","","9","","15","","24","","24","",""
"Helix Pinnacle","G","R","2240","5.99","240","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","731","2.45","259","","0","","","0","","0","","0","","0","",""
"Regal Force","G","R","1054","3.42","279","","23","","","1","","9","","10","","13","",""
"Manamorphose","RG","U","1892","4.78","276","","0","","","0","","0","","0","","0","",""
"Risen Reef","UG","U","1200","3.71","331","","138","","","24","","40","","64","","72","",""
"Slippery Bogle","UG","U","2251","5.86","280","","4","","","1","","1","","2","","2","",""
"Dolmen Gate","","R","928","3.18","163","","0","","","0","","0","","0","","0","",""
"Door of Destinies","","R","505","2.05","218","","5","","","2","","1","","3","","2","",""
"Painter's Servant","","M","1653","4.53","228","","13","","","3","","6","","9","","4","",""
"Thousand-Year Elixir","","R","1937","5.33","200","","0","","","0","","0","","0","","0","",""
