"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Chomping Changeling","G","U","89928","4.85","12357","6.91","42691","55.2%","51.4%","7453","46.1%","9899","51.5%","17352","49.2%","24709","52.6%","-3.4pp"
"Crossroads Watcher","G","C","270869","5.86","41430","8.14","160417","60.3%","55.0%","28337","55.5%","36524","55.0%","64861","55.2%","93673","54.6%","0.6pp"
"Dawn's Light Archer","G","C","277751","5.97","41499","8.42","167028","62.5%","55.3%","28952","54.0%","38270","55.4%","67222","54.8%","97632","55.4%","-0.6pp"
"Dundoolin Weaver","G","U","61033","3.48","18199","4.15","105582","87.7%","55.4%","18231","53.0%","25697","58.2%","43928","56.0%","60340","54.6%","1.5pp"
"Formidable Speaker","G","R","10973","2.00","5412","2.13","39503","86.4%","55.4%","6974","57.5%","9674","57.6%","16648","57.6%","22364","53.5%","4.1pp"
"Gilt-Leaf's Embrace","G","C","300223","6.71","39859","9.63","113153","44.1%","54.6%","18636","52.8%","26548","56.2%","45184","54.8%","68017","54.5%","0.3pp"
"Great Forest Druid","G","C","225729","4.82","39106","6.49","170802","69.1%","52.5%","31420","56.3%","40077","52.1%","71497","54.0%","99228","51.5%","2.5pp"
"Luminollusk","G","U","103983","5.63","14642","8.04","37391","40.5%","50.2%","6165","47.3%","10018","53.4%","16183","51.1%","21045","49.4%","1.7pp"
"Lys Alana Dignitary","G","U","70429","4.05","18084","4.85","98315","81.6%","56.7%","17993","59.0%","22091","56.5%","40084","57.6%","56691","55.7%","1.9pp"
"Lys Alana Informant","G","C","231513","4.88","47949","6.37","263448","84.0%","56.2%","48423","57.5%","59118","56.4%","107541","56.9%","152798","55.6%","1.3pp"
"Midnight Tilling","G","C","293154","6.66","47867","9.01","153472","49.5%","56.1%","27709","55.8%","36156","56.7%","63865","56.3%","89627","55.9%","0.4pp"
"Mistmeadow Council","G","C","239881","5.13","46588","6.76","215995","71.4%","55.6%","36412","54.7%","51212","57.7%","87624","56.5%","124768","54.6%","1.9pp"
"Moon-Vigil Adherents","G","U","50597","3.14","17547","3.54","108866","88.8%","56.9%","18361","55.7%","27342","60.5%","45703","58.6%","61128","55.0%","3.5pp"
"Morcant's Eyes","G","U","63849","3.96","19365","4.43","106514","78.0%","58.2%","19382","58.6%","25541","61.8%","44923","60.4%","59314","55.9%","4.5pp"
"Mutable Explorer","G","R","15337","2.58","5389","2.84","32502","81.1%","53.8%","5807","52.9%","7568","54.9%","13375","54.0%","18557","53.3%","0.8pp"
"Pitiless Fists","G","U","62812","3.60","19276","4.22","113386","88.1%","56.2%","18722","56.5%","27983","59.8%","46705","58.5%","66710","54.7%","3.8pp"
"Prismabasher","G","U","67515","3.87","17640","4.65","89226","77.5%","53.9%","14674","52.3%","22855","59.1%","37529","56.5%","51167","51.7%","4.7pp"
"Prismatic Undercurrents","G","U","110964","6.31","13685","9.24","18651","21.8%","48.1%","3138","45.2%","4789","51.2%","7927","48.9%","10730","47.5%","1.4pp"
"Pummeler for Hire","G","U","75392","4.19","16504","5.29","77510","72.9%","53.9%","12920","52.6%","19854","57.6%","32774","55.6%","44756","52.8%","2.8pp"
"Safewright Cavalry","G","C","245838","5.28","45167","7.04","217947","74.3%","55.8%","36640","54.3%","52840","57.5%","89480","56.2%","125225","55.1%","1.0pp"
"Sapling Nursery","G","R","15769","2.67","5410","2.90","33188","78.5%","53.7%","5566","55.4%","8394","56.9%","13960","56.3%","19306","51.8%","4.5pp"
"Selfless Safewright","G","R","13245","2.27","5670","2.47","38827","85.8%","54.9%","6358","53.4%","9533","58.5%","15891","56.4%","22318","53.4%","3.0pp"
"Shimmerwilds Growth","G","U","94667","5.28","14557","7.17","45960","50.2%","50.0%","8522","50.1%","11173","50.4%","19695","50.3%","26287","49.9%","0.4pp"
"Spry and Mighty","G","R","19522","3.00","6076","3.39","33877","78.7%","52.9%","5620","50.6%","8251","55.7%","13871","53.6%","20033","52.3%","1.3pp"
"Surly Farrier","G","C","280966","6.12","40027","8.64","141846","55.2%","54.3%","26003","54.2%","31006","53.3%","57009","53.7%","83561","54.6%","-0.9pp"
"Tend the Sprigs","G","C","299242","6.83","33281","10.17","45752","21.9%","48.9%","8070","45.3%","11422","52.6%","19492","49.6%","26275","48.4%","1.1pp"
"Thoughtweft Charge","G","U","96014","5.13","14822","7.11","58924","62.0%","54.1%","9733","52.5%","13805","55.3%","23538","54.2%","35408","54.1%","0.1pp"
"Trystan, Callous Cultivator","G","R","14962","2.55","5960","2.81","42323","84.3%","57.2%","7548","61.5%","10605","60.1%","18153","60.7%","23339","54.3%","6.4pp"
"Unforgiving Aim","G","C","305675","7.02","33911","10.51","46369","21.4%","51.7%","7579","49.0%","10999","52.7%","18578","51.2%","27821","52.1%","-0.9pp"
"Vinebred Brawler","G","U","81595","4.58","16047","5.89","80977","77.7%","55.6%","13940","54.9%","18741","56.6%","32681","55.9%","47148","55.2%","0.7pp"
"Virulent Emissary","G","U","58149","3.36","17568","3.97","105814","88.7%","56.5%","19169","59.1%","24265","57.7%","43434","58.3%","60976","55.1%","3.2pp"
"Wildvine Pummeler","G","C","274784","5.80","37007","8.45","111185","48.0%","50.3%","18306","48.4%","29429","54.2%","47735","52.0%","63715","49.1%","2.8pp"
"Abigale, Eloquent First-Year","WB","R","8976","1.67","5704","1.72","44737","92.9%","55.4%","7804","55.8%","11035","60.2%","18839","58.4%","25756","53.2%","5.2pp"
"Ashling's Command","UR","R","13393","2.37","6985","2.46","52757","85.9%","58.6%","9060","63.4%","14790","67.7%","23850","66.1%","27617","51.4%","14.7pp"
"Boggart Cursecrafter","BR","U","72372","4.42","15778","5.29","73665","71.3%","54.6%","12861","57.7%","17996","56.6%","30857","57.1%","40655","52.2%","4.9pp"
"Bre of Clan Stoutarm","WR","R","15461","2.67","5685","2.90","31003","72.6%","52.2%","5229","53.5%","8434","57.1%","13663","55.8%","17451","49.4%","6.4pp"
"Brigid's Command","WG","R","17040","2.84","5594","3.20","33601","72.5%","56.4%","5736","58.3%","7958","60.9%","13694","59.8%","19128","53.3%","6.5pp"
"Catharsis","WR","M","6771","2.09","2729","2.19","16226","76.8%","51.7%","2773","49.7%","4214","55.4%","6987","53.1%","9082","50.4%","2.7pp"
"Chaos Spewer","BR","C","288948","6.55","34736","9.55","85364","39.3%","50.7%","14985","48.7%","21176","51.6%","36161","50.4%","48180","50.5%","-0.1pp"
"Chitinous Graspling","UG","C","284876","5.81","38826","8.60","113491","46.1%","51.5%","19119","48.6%","28817","52.5%","47936","51.0%","64057","51.5%","-0.6pp"
"Deceit","UB","M","5284","1.75","3183","1.79","23788","87.3%","54.8%","4000","54.8%","6227","61.5%","10227","58.9%","13319","51.5%","7.4pp"
"Deepchannel Duelist","WU","U","58222","3.70","18281","4.12","107520","80.5%","58.7%","19349","64.0%","26789","62.8%","46138","63.3%","58441","54.3%","9.0pp"
"Deepway Navigator","WU","R","21429","3.36","6009","3.94","33518","74.4%","55.4%","5952","56.5%","8129","56.2%","14081","56.3%","18704","54.3%","2.0pp"
"Doran, Besieged by Time","WBG","R","20966","3.27","5754","3.69","26541","62.8%","52.5%","4442","57.5%","7081","59.1%","11523","58.5%","14872","47.7%","10.8pp"
"Dream Harvest","UB","R","32600","4.14","5235","5.58","16864","51.0%","49.8%","2712","45.5%","4524","53.0%","7236","50.2%","9645","49.5%","0.7pp"
"Eclipsed Boggart","BR","U","78624","4.59","17112","5.57","77113","68.5%","55.9%","13948","58.3%","18677","59.6%","32625","59.0%","42305","52.8%","6.2pp"
"Eclipsed Elf","BG","U","54142","3.33","18620","3.75","112609","83.5%","58.7%","20731","63.2%","27442","62.8%","48173","62.9%","61380","54.9%","8.0pp"
"Eclipsed Flamekin","UR","U","66693","3.93","20863","4.52","117519","82.5%","56.5%","21277","59.3%","32089","60.2%","53366","59.9%","61598","53.1%","6.8pp"
"Eclipsed Kithkin","WG","U","58637","3.51","17773","4.06","99731","79.1%","58.1%","19078","64.5%","22697","60.6%","41775","62.4%","55981","54.6%","7.8pp"
"Eclipsed Merrow","WU","U","64841","3.88","19821","4.42","109386","78.5%","58.3%","20618","61.8%","26704","61.8%","47322","61.8%","59323","55.0%","6.8pp"
"Emptiness","WB","M","5050","1.65","2913","1.70","21489","87.1%","53.6%","3668","53.4%","5499","59.1%","9167","56.9%","12225","51.1%","5.8pp"
"Feisty Spikeling","WR","C","271793","5.51","39146","7.97","149025","60.6%","51.8%","27060","50.7%","35039","50.6%","62099","50.7%","85112","52.5%","-1.8pp"
"Figure of Fable","WG","R","8126","1.56","5702","1.60","50540","94.2%","57.8%","9541","65.5%","12545","62.2%","22086","63.6%","27882","53.1%","10.5pp"
"Flaring Cinder","UR","C","276260","6.13","46966","8.32","181622","60.7%","54.2%","32942","53.6%","48867","56.2%","81809","55.2%","97096","53.1%","2.1pp"
"Gangly Stompling","RG","C","268355","5.37","43370","7.71","184915","66.9%","53.6%","32674","52.8%","44011","54.3%","76685","53.7%","105631","53.3%","0.4pp"
"Glister Bairn","UG","U","91220","5.00","14339","7.01","47008","52.5%","50.6%","7864","48.7%","12303","54.5%","20167","52.2%","26880","49.4%","2.9pp"
"Grub's Command","BR","R","19132","3.12","6215","3.51","36220","70.1%","56.6%","6117","61.4%","9095","63.5%","15212","62.7%","19909","50.9%","11.7pp"
"High Perfect Morcant","BG","R","12496","2.28","5180","2.48","40419","83.0%","57.1%","6970","62.1%","10446","61.7%","17416","61.8%","21542","52.7%","9.2pp"
"Hovel Hurler","WR","U","71285","3.93","14500","5.05","68963","75.8%","51.9%","11467","49.1%","17830","55.4%","29297","52.9%","39990","51.1%","1.9pp"
"Kirol, Attentive First-Year","WR","R","19592","2.95","6579","3.33","36015","81.0%","52.4%","6297","51.2%","9263","53.7%","15560","52.6%","20534","52.1%","0.5pp"
"Lluwen, Imperfect Naturalist","BG","R","13495","2.32","5897","2.52","42074","85.5%","55.5%","7869","59.4%","10202","58.3%","18071","58.8%","23254","52.6%","6.2pp"
"Maralen, Fae Ascendant","UBG","R","14001","2.47","5623","2.64","38128","78.9%","55.1%","6409","57.6%","10028","62.3%","16437","60.4%","20530","50.0%","10.4pp"
"Merrow Skyswimmer","WU","C","217902","4.60","51641","5.86","273978","81.7%","55.8%","46698","55.3%","68804","58.3%","115502","57.1%","153697","54.5%","2.6pp"
"Mischievous Sneakling","UB","C","250054","4.89","45319","6.87","214551","74.9%","52.8%","39050","51.9%","51912","52.8%","90962","52.4%","120730","52.9%","-0.5pp"
"Morcant's Loyalist","BG","U","47870","3.13","17082","3.50","107241","84.2%","57.9%","18861","59.5%","27049","62.5%","45910","61.3%","57870","54.5%","6.8pp"
"Noggle Robber","RG","U","70921","3.89","19857","4.74","105375","81.9%","54.7%","18769","57.6%","27134","57.1%","45903","57.3%","59545","52.7%","4.6pp"
"Prideful Feastling","WB","C","242939","4.74","39004","6.80","181141","73.5%","53.0%","31890","51.7%","42619","53.7%","74509","52.9%","104224","52.9%","0.0pp"
"Raiding Schemes","RG","R","50896","6.08","6487","9.18","941","2.3%","42.3%","181","","218","","399","","544","44.5%",""
"Reaping Willow","WB","U","55993","3.28","16148","3.88","84545","79.7%","54.0%","14271","53.1%","21663","59.3%","35934","56.8%","48777","51.9%","4.9pp"
"Sanar, Innovative First-Year","UR","R","11252","2.02","7004","2.10","54146","92.6%","56.0%","9289","58.3%","14947","61.5%","24236","60.3%","29870","52.4%","7.9pp"
"Shadow Urchin","BR","R","18394","2.87","5634","3.25","33099","82.2%","52.5%","5839","52.6%","8570","54.4%","14409","53.7%","18840","51.7%","2.0pp"
"Stoic Grove-Guide","BG","C","266859","5.66","38318","8.05","149832","60.8%","54.7%","24908","51.0%","33904","53.8%","58812","52.6%","89322","55.8%","-3.1pp"
"Sygg's Command","WU","R","19254","3.06","6138","3.51","35546","74.2%","56.1%","6070","56.5%","8891","59.9%","14961","58.6%","19518","53.5%","5.1pp"
"Tam, Mindful First-Year","UG","R","12101","2.11","5730","2.22","39491","93.2%","53.1%","7221","53.2%","10017","54.0%","17238","53.7%","22341","52.7%","1.0pp"
"Thoughtweft Lieutenant","WG","U","63390","3.93","16150","4.57","82200","74.4%","56.4%","14620","59.7%","18616","57.9%","33236","58.7%","47225","54.4%","4.3pp"
"Trystan's Command","BG","R","11964","2.17","6282","2.28","47933","86.1%","57.6%","7933","59.9%","12310","66.2%","20243","63.7%","26729","52.3%","11.4pp"
"Twinflame Travelers","UR","U","65921","4.03","18586","4.63","99868","80.2%","54.8%","16765","54.7%","28747","58.5%","45512","57.1%","52255","52.3%","4.9pp"
"Vibrance","RG","M","5095","1.66","3118","1.71","25402","89.6%","56.2%","4485","60.5%","6685","62.3%","11170","61.6%","13761","51.5%","10.1pp"
"Voracious Tome-Skimmer","UB","U","97150","5.57","14313","7.70","32285","35.9%","50.8%","5832","51.6%","8449","53.6%","14281","52.8%","18070","49.3%","3.6pp"
"Wary Farmer","WG","C","254882","5.33","42074","7.38","183566","67.7%","54.7%","32941","54.7%","42124","54.7%","75065","54.7%","106315","54.4%","0.4pp"
"Wistfulness","UG","M","4879","1.62","3158","1.67","26109","92.4%","55.5%","4453","58.5%","6888","62.0%","11341","60.6%","14454","51.1%","9.5pp"
"Chronicle of Victory","","M","3459","1.20","3137","1.20","28989","98.4%","56.7%","4957","59.7%","7598","64.0%","12555","62.3%","16517","52.5%","9.8pp"
"Dawn-Blessed Pennant","","U","97282","5.10","15431","7.14","51957","52.8%","54.0%","9013","51.6%","12704","55.3%","21717","53.8%","30254","54.2%","-0.4pp"
"Firdoch Core","","C","298555","6.50","34788","9.71","61549","28.2%","50.2%","11167","49.0%","15239","52.1%","26406","50.8%","34427","49.5%","1.3pp"
"Foraging Wickermaw","","C","283528","5.96","51267","8.22","185266","57.2%","52.2%","35558","53.4%","46457","53.8%","82015","53.6%","103260","51.1%","2.5pp"
"Gathering Stone","","U","61020","3.75","21544","4.07","127132","87.2%","56.2%","21779","58.1%","32032","58.4%","53811","58.2%","73642","54.7%","3.6pp"
"Mirrormind Crown","","R","46102","5.53","5323","8.65","1747","5.2%","43.4%","260","","466","","726","39.3%","1022","46.4%","-7.1pp"
"Puca's Eye","","U","121380","6.87","17931","9.66","27106","24.0%","51.9%","4865","50.8%","7374","57.1%","12239","54.6%","14871","49.7%","4.9pp"
"Springleaf Drum","","U","115714","6.34","13356","9.44","20554","24.4%","50.3%","3697","51.6%","4902","49.0%","8599","50.1%","11957","50.4%","-0.3pp"
"Stalactite Dagger","","C","310953","6.96","38362","10.21","52224","21.3%","51.7%","9480","49.6%","12262","52.6%","21742","51.3%","30495","51.9%","-0.6pp"
"Blood Crypt","","R","34490","4.19","5939","5.81","20430","54.1%","52.5%","3846","53.4%","4875","51.7%","8721","52.5%","11483","52.4%","0.1pp"
"Eclipsed Realms","","U","104434","5.33","12722","7.97","54924","67.7%","53.8%","10121","53.8%","13034","53.6%","23155","53.7%","31674","53.8%","-0.1pp"
"Evolving Wilds","","C","239054","4.62","49219","6.38","294958","93.8%","54.3%","55101","56.4%","70857","53.0%","125958","54.5%","168558","54.1%","0.4pp"
"Hallowed Fountain","","R","32331","3.97","6160","5.34","25331","64.7%","53.3%","4723","54.4%","6293","51.8%","11016","52.9%","14047","53.4%","-0.5pp"
"Overgrown Tomb","","R","30193","3.75","5910","4.95","26822","70.5%","54.2%","4955","56.3%","6128","52.5%","11083","54.2%","15463","54.1%","0.1pp"
"Steam Vents","","R","33711","4.07","6608","5.45","26433","62.5%","53.1%","4869","53.3%","7028","52.8%","11897","53.0%","14235","53.1%","-0.0pp"
"Temple Garden","","R","31290","3.86","5611","5.21","23294","65.2%","53.0%","4355","53.8%","5257","51.8%","9612","52.7%","13455","53.2%","-0.5pp"
"Idyllic Tutor","W","R","2366","5.43","270","","85","5.1%","","16","","19","","35","","50","",""
"Kinsbaile Cavalier","W","R","1516","3.96","283","","1020","53.9%","53.5%","179","","230","","409","","595","51.8%",""
"Mistbind Clique","U","R","1225","3.39","282","","996","49.1%","51.1%","168","","254","","422","","579","51.6%",""
"Wanderwine Prophets","U","R","1448","3.89","242","","690","44.5%","50.7%","102","","180","","282","","402","",""
"Bitterblossom","B","M","481","","276","","2068","87.0%","52.7%","353","","545","52.7%","898","57.2%","1178","49.0%","8.3pp"
"Faerie Macabre","B","C","2807","6.43","333","","133","6.5%","","27","","30","","57","","76","",""
"Goblin Chieftain","R","R","1230","3.61","276","","1214","62.7%","53.8%","213","","306","","519","57.8%","655","49.5%","8.3pp"
"Goblin Sharpshooter","R","R","1111","3.13","384","","2258","79.7%","54.7%","376","","619","61.6%","995","60.8%","1228","49.8%","11.0pp"
"Heat Shimmer","R","R","2173","5.24","284","","274","16.6%","","38","","77","","115","","160","",""
"Devoted Druid","G","U","1545","3.75","331","","1642","79.8%","51.5%","285","","391","","676","51.6%","954","51.4%","0.3pp"
"Helix Pinnacle","G","R","2599","5.98","286","","3","0.2%","","1","","0","","1","","2","",""
"Leaf-Crowned Visionary","G","R","834","2.46","298","","2171","84.7%","56.6%","357","","556","57.9%","913","58.9%","1193","54.1%","4.8pp"
"Regal Force","G","R","1245","3.43","325","","1454","70.7%","52.2%","232","","348","","580","51.7%","870","52.3%","-0.6pp"
"Manamorphose","RG","U","2159","4.76","311","","961","48.0%","52.1%","178","","208","","386","","575","53.0%",""
"Risen Reef","UG","U","1371","3.70","384","","1980","73.4%","56.6%","374","","507","61.1%","881","62.0%","1049","52.0%","9.9pp"
"Slippery Bogle","UG","U","2609","5.90","316","","228","11.4%","","39","","56","","95","","133","",""
"Dolmen Gate","","R","1057","3.16","180","","707","60.1%","52.2%","133","","170","","303","","405","",""
"Door of Destinies","","R","589","2.05","258","","1542","84.6%","51.4%","263","","386","","649","53.3%","897","49.8%","3.5pp"
"Painter's Servant","","M","1906","4.47","260","","317","19.1%","","64","","80","","144","","173","",""
"Thousand-Year Elixir","","R","2234","5.35","228","","21","1.5%","","6","","4","","10","","11","",""
