"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Hovel Hurler","WR","U","18474","3.85","4315","4.77","3125","76.0%","53.1%","548","54.4%","915","56.6%","1463","55.8%","1679","50.8%","5.0pp"
"Kirol, Attentive First-Year","WR","R","5266","2.98","1756","3.41","1786","84.9%","58.1%","299","","528","59.8%","827","58.4%","964","57.9%","0.5pp"
"Lluwen, Imperfect Naturalist","BG","R","3746","2.36","1549","2.59","0","","","0","","0","","0","","0","",""
"Maralen, Fae Ascendant","UBG","R","3998","2.55","1586","2.76","21","","","5","","7","","12","","9","",""
"Merrow Skyswimmer","WU","C","62566","4.86","13784","6.25","5038","58.8%","55.9%","878","55.1%","1445","60.3%","2323","58.4%","2710","53.9%","4.5pp"
"Mischievous Sneakling","UB","C","66657","4.82","13022","6.63","10260","80.5%","55.1%","1869","56.2%","2818","54.3%","4687","55.1%","5425","54.9%","0.1pp"
"Morcant's Loyalist","BG","U","14584","3.37","4791","3.79","0","0.0%","","0","","0","","0","","0","",""
"Noggle Robber","RG","U","20272","4.08","5166","5.08","4490","83.6%","57.1%","808","59.2%","1290","59.3%","2098","59.2%","2399","55.3%","4.0pp"
"Prideful Feastling","WB","C","66390","4.77","10714","6.83","82","6.7%","","8","","29","","37","","43","",""
"Raiding Schemes","RG","R","13259","5.83","1658","8.79","38","2.8%","","7","","8","","15","","23","",""
"Reaping Willow","WB","U","15432","3.30","4268","3.95","0","","","0","","0","","0","","0","",""
"Sanar, Innovative First-Year","UR","R","3378","2.17","1976","2.26","4289","99.5%","57.4%","742","59.2%","1229","63.4%","1971","61.8%","2345","53.9%","7.9pp"
"Shadow Urchin","BR","R","4267","2.59","1529","2.77","1172","75.9%","56.0%","186","","342","","528","55.3%","652","56.4%","-1.1pp"
"Stoic Grove-Guide","BG","C","73006","5.70","11004","7.99","16","1.1%","","1","","8","","9","","7","",""
"Sygg's Command","WU","R","5243","3.08","1609","3.50","143","19.3%","","32","","40","","72","","71","",""
"Tam, Mindful First-Year","UG","R","2982","2.00","1642","2.05","1894","98.8%","57.0%","348","","536","58.4%","884","58.3%","1016","56.0%","2.3pp"
"Thoughtweft Lieutenant","WG","U","18078","4.09","4564","4.74","0","0.0%","","0","","0","","0","","0","",""
"Trystan's Command","BG","R","3569","2.32","1705","2.46","66","","","9","","21","","30","","36","",""
"Twinflame Travelers","UR","U","20641","4.49","5002","5.32","19006","97.8%","56.5%","3135","57.0%","5490","60.8%","8625","59.4%","9982","53.6%","5.8pp"
"Vibrance","RG","M","1361","1.63","819","1.68","1580","98.3%","60.4%","272","","430","","702","66.1%","821","54.0%","12.1pp"
"Voracious Tome-Skimmer","UB","U","24502","5.22","4003","6.95","929","28.9%","51.5%","175","","229","","404","","528","48.3%",""
"Wary Farmer","WG","C","70309","5.49","11423","7.53","0","0.0%","","0","","0","","0","","0","",""
"Wistfulness","UG","M","1296","1.60","838","1.65","1365","99.8%","56.3%","226","","383","","609","61.2%","712","51.0%","10.3pp"
"Chronicle of Victory","","M","981","1.26","832","1.26","1191","98.6%","56.3%","191","","367","","558","64.9%","642","49.1%","15.8pp"
"Dawn-Blessed Pennant","","U","28500","5.60","3585","8.35","766","33.3%","53.4%","134","","202","","336","","430","",""
"Firdoch Core","","C","81005","6.47","9626","9.67","2041","25.0%","51.5%","387","","560","55.4%","947","51.2%","1067","51.7%","-0.5pp"
"Foraging Wickermaw","","C","80621","6.38","13926","8.75","7608","55.4%","54.2%","1394","56.0%","2082","55.1%","3476","55.5%","4134","53.2%","2.2pp"
"Gathering Stone","","U","22701","4.62","5421","5.62","4142","81.4%","57.9%","712","63.6%","1181","62.6%","1893","63.0%","2261","53.8%","9.2pp"
"Mirrormind Crown","","R","11828","5.27","1343","8.23","14","1.6%","","1","","6","","7","","7","",""
"Puca's Eye","","U","33412","6.91","4835","9.66","892","20.2%","54.1%","155","","247","","402","","490","",""
"Springleaf Drum","","U","30297","6.05","3693","8.89","491","20.9%","","87","","139","","226","","265","",""
"Stalactite Dagger","","C","83039","6.71","10627","9.82","1205","18.1%","53.8%","213","","331","","544","53.3%","661","54.2%","-0.9pp"
"Blood Crypt","","R","8506","3.94","1565","5.27","320","28.4%","","60","","78","","138","","178","",""
"Eclipsed Realms","","U","27654","5.17","3301","7.69","2165","72.9%","52.8%","386","","606","55.8%","992","53.8%","1167","52.0%","1.8pp"
"Evolving Wilds","","C","64628","4.59","13596","6.31","10836","95.0%","57.0%","1981","56.0%","2946","55.3%","4927","55.6%","5901","58.2%","-2.5pp"
"Hallowed Fountain","","R","8073","3.78","1648","5.01","568","46.2%","50.7%","100","","154","","254","","306","",""
"Overgrown Tomb","","R","7522","3.55","1588","4.53","23","","","4","","4","","8","","15","",""
"Steam Vents","","R","8807","3.91","1815","5.14","3914","99.6%","54.5%","714","55.2%","1087","54.2%","1801","54.6%","2069","54.2%","0.4pp"
"Temple Garden","","R","7762","3.66","1540","4.74","65","","","9","","21","","30","","35","",""
"Idyllic Tutor","W","R","611","5.35","70","","0","","","0","","0","","0","","0","",""
"Kinsbaile Cavalier","W","R","419","","69","","0","","","0","","0","","0","","0","",""
"Mistbind Clique","U","R","316","","72","","47","","","6","","14","","20","","27","",""
"Wanderwine Prophets","U","R","385","","62","","8","","","1","","1","","2","","6","",""
"Bitterblossom","B","M","128","","80","","34","","","7","","10","","17","","17","",""
"Faerie Macabre","B","C","745","6.35","78","","0","","","0","","0","","0","","0","",""
"Goblin Chieftain","R","R","318","","80","","8","","","2","","4","","6","","2","",""
"Goblin Sharpshooter","R","R","293","","98","","145","","","32","","42","","74","","72","",""
"Heat Shimmer","R","R","578","5.14","69","","0","","","0","","0","","0","","0","",""
"Devoted Druid","G","U","391","","80","","0","","","0","","0","","0","","0","",""
"Helix Pinnacle","G","R","681","5.86","62","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","228","","82","","0","","","0","","0","","0","","0","",""
"Regal Force","G","R","331","","87","","0","","","0","","0","","0","","0","",""
"Manamorphose","RG","U","566","4.57","77","","38","","","7","","15","","22","","16","",""
"Risen Reef","UG","U","405","","91","","236","","","45","","64","","109","","124","",""
"Slippery Bogle","UG","U","674","5.92","82","","11","","","1","","3","","4","","7","",""
"Dolmen Gate","","R","292","","46","","15","","","1","","6","","7","","8","",""
"Door of Destinies","","R","181","","79","","36","","","6","","14","","20","","16","",""
"Painter's Servant","","M","508","4.31","77","","5","","","1","","0","","1","","4","",""
"Thousand-Year Elixir","","R","569","5.24","58","","0","","","0","","0","","0","","0","",""
