"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Gangly Stompling","RG","C","99062","5.58","15267","8.05","7706","55.1%","54.4%","1279","53.2%","2135","56.9%","3414","55.5%","4165","53.4%","2.1pp"
"Glister Bairn","UG","U","33213","5.11","5437","6.97","2084","43.4%","51.7%","316","","580","54.7%","896","50.9%","1191","52.3%","-1.4pp"
"Grub's Command","BR","R","6838","3.12","2143","3.53","393","30.1%","","80","","116","","196","","199","",""
"High Perfect Morcant","BG","R","4566","2.35","1861","2.53","0","","","0","","0","","0","","0","",""
"Hovel Hurler","WR","U","24550","3.83","5647","4.78","4151","75.2%","53.1%","721","53.4%","1233","56.8%","1954","55.5%","2220","51.1%","4.4pp"
"Kirol, Attentive First-Year","WR","R","6995","2.97","2319","3.39","2526","85.7%","56.8%","421","","752","58.4%","1173","56.9%","1359","56.7%","0.2pp"
"Lluwen, Imperfect Naturalist","BG","R","4928","2.34","2074","2.56","6","","","3","","1","","4","","2","",""
"Maralen, Fae Ascendant","UBG","R","5207","2.52","2094","2.71","31","5.1%","","7","","8","","15","","16","",""
"Merrow Skyswimmer","WU","C","82317","4.83","18143","6.22","7008","58.3%","55.2%","1228","55.2%","2037","58.8%","3265","57.4%","3740","53.3%","4.1pp"
"Mischievous Sneakling","UB","C","87968","4.82","16877","6.65","13594","80.6%","54.8%","2478","56.1%","3701","54.1%","6179","54.9%","7216","54.5%","0.5pp"
"Morcant's Loyalist","BG","U","18886","3.32","6462","3.72","0","0.0%","","0","","0","","0","","0","",""
"Noggle Robber","RG","U","26631","4.05","6839","5.03","6206","83.1%","57.3%","1082","59.9%","1780","57.8%","2862","58.6%","3351","56.2%","2.4pp"
"Prideful Feastling","WB","C","87654","4.77","13976","6.85","123","7.3%","","13","","40","","53","","68","",""
"Raiding Schemes","RG","R","17616","5.88","2230","8.85","44","2.4%","","7","","9","","16","","28","",""
"Reaping Willow","WB","U","20350","3.31","5669","3.96","0","0.0%","","0","","0","","0","","0","",""
"Sanar, Innovative First-Year","UR","R","4391","2.14","2613","2.22","5862","99.3%","57.1%","1028","58.3%","1711","63.4%","2739","61.5%","3163","53.5%","8.0pp"
"Shadow Urchin","BR","R","5762","2.64","2010","2.85","1470","75.7%","55.4%","221","","438","","659","54.5%","821","56.2%","-1.7pp"
"Stoic Grove-Guide","BG","C","96451","5.69","14573","8.00","16","0.8%","","1","","8","","9","","7","",""
"Sygg's Command","WU","R","6946","3.08","2099","3.53","179","17.5%","","38","","53","","91","","88","",""
"Tam, Mindful First-Year","UG","R","4007","2.02","2135","2.07","2469","98.5%","56.5%","450","","707","58.8%","1157","58.5%","1319","54.7%","3.8pp"
"Thoughtweft Lieutenant","WG","U","23742","4.06","5955","4.74","0","0.0%","","0","","0","","0","","0","",""
"Trystan's Command","BG","R","4636","2.30","2254","2.45","107","18.6%","","17","","30","","47","","60","",""
"Twinflame Travelers","UR","U","26503","4.41","6636","5.16","25939","98.2%","56.4%","4324","56.9%","7459","60.4%","11783","59.1%","13584","53.5%","5.6pp"
"Vibrance","RG","M","1787","1.64","1083","1.70","2205","98.7%","59.8%","387","","594","65.8%","981","65.3%","1152","54.0%","11.3pp"
"Voracious Tome-Skimmer","UB","U","32690","5.27","5192","7.03","1255","28.9%","50.0%","225","","332","","557","53.1%","701","47.5%","5.6pp"
"Wary Farmer","WG","C","92762","5.47","15032","7.52","0","0.0%","","0","","0","","0","","0","",""
"Wistfulness","UG","M","1741","1.61","1140","1.67","1927","99.3%","57.4%","327","","546","61.7%","873","62.4%","995","52.0%","10.5pp"
"Chronicle of Victory","","M","1284","1.24","1117","1.24","1591","98.6%","57.9%","251","","490","","741","65.7%","859","51.3%","14.4pp"
"Dawn-Blessed Pennant","","U","37579","5.56","4925","8.17","1205","36.7%","53.5%","210","","332","","542","54.2%","663","52.9%","1.3pp"
"Firdoch Core","","C","107129","6.48","12721","9.67","2815","25.2%","51.9%","538","47.8%","754","55.0%","1292","52.0%","1484","51.6%","0.4pp"
"Foraging Wickermaw","","C","105780","6.32","18307","8.69","10540","56.0%","54.0%","1973","55.9%","2921","54.6%","4894","55.1%","5648","53.0%","2.2pp"
"Gathering Stone","","U","28694","4.47","7377","5.33","6053","84.3%","57.3%","1046","61.9%","1747","60.8%","2793","61.2%","3279","54.1%","7.1pp"
"Mirrormind Crown","","R","15858","5.32","1787","8.31","14","1.2%","","1","","6","","7","","7","",""
"Puca's Eye","","U","44062","6.92","6351","9.70","1192","20.4%","53.0%","208","","346","","554","53.2%","638","52.8%","0.4pp"
"Springleaf Drum","","U","40179","6.07","4863","8.94","629","19.4%","54.1%","102","","193","","295","","334","",""
"Stalactite Dagger","","C","110146","6.76","13951","9.89","1579","17.5%","53.8%","274","","424","","698","53.3%","881","54.3%","-1.0pp"
"Blood Crypt","","R","11477","4.02","2095","5.44","472","30.8%","","88","","113","","201","","264","",""
"Eclipsed Realms","","U","36669","5.20","4374","7.73","3010","73.4%","53.3%","537","54.2%","834","54.4%","1371","54.3%","1631","52.4%","2.0pp"
"Evolving Wilds","","C","84899","4.59","17849","6.30","14641","95.0%","56.7%","2657","56.0%","4004","55.0%","6661","55.4%","7966","57.8%","-2.4pp"
"Hallowed Fountain","","R","10884","3.82","2209","5.05","761","45.8%","51.8%","128","","212","","340","","413","",""
"Overgrown Tomb","","R","10134","3.57","2112","4.58","29","5.4%","","6","","6","","12","","17","",""
"Steam Vents","","R","11717","3.94","2421","5.18","5273","99.6%","54.3%","983","54.9%","1460","53.6%","2443","54.2%","2772","54.3%","-0.1pp"
"Temple Garden","","R","10429","3.67","2015","4.80","102","17.0%","","12","","27","","39","","63","",""
"Idyllic Tutor","W","R","827","5.46","97","","0","","","0","","0","","0","","0","",""
"Kinsbaile Cavalier","W","R","553","4.01","93","","0","","","0","","0","","0","","0","",""
"Mistbind Clique","U","R","416","","96","","55","","","7","","17","","24","","31","",""
"Wanderwine Prophets","U","R","512","3.89","90","","14","","","1","","3","","4","","10","",""
"Bitterblossom","B","M","165","","99","","66","","","9","","18","","27","","39","",""
"Faerie Macabre","B","C","1018","6.33","105","","0","","","0","","0","","0","","0","",""
"Goblin Chieftain","R","R","424","","97","","8","","","2","","4","","6","","2","",""
"Goblin Sharpshooter","R","R","383","","130","","198","","","41","","60","","101","","98","",""
"Heat Shimmer","R","R","770","5.20","92","","15","","","3","","6","","9","","7","",""
"Devoted Druid","G","U","525","3.69","111","","0","","","0","","0","","0","","0","",""
"Helix Pinnacle","G","R","908","5.90","88","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","313","","118","","0","","","0","","0","","0","","0","",""
"Regal Force","G","R","442","","118","","0","","","0","","0","","0","","0","",""
"Manamorphose","RG","U","774","4.61","121","","55","","","14","","18","","32","","23","",""
"Risen Reef","UG","U","521","3.68","126","","282","","","55","","80","","135","","142","",""
"Slippery Bogle","UG","U","907","5.88","104","","11","","","1","","3","","4","","7","",""
"Dolmen Gate","","R","377","","55","","29","","","3","","12","","15","","14","",""
"Door of Destinies","","R","226","","95","","74","","","13","","25","","38","","37","",""
"Painter's Servant","","M","665","4.41","94","","6","","","1","","1","","2","","4","",""
"Thousand-Year Elixir","","R","769","5.20","82","","0","","","0","","0","","0","","0","",""
