"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Gangly Stompling","RG","C","99062","5.58","15267","8.05","10408","64.3%","55.6%","1868","54.0%","2234","55.5%","4102","54.8%","6178","55.7%","-0.9pp"
"Glister Bairn","UG","U","33213","5.11","5437","6.97","1454","39.0%","49.8%","256","","365","","621","50.4%","833","49.3%","1.1pp"
"Grub's Command","BR","R","6838","3.12","2143","3.53","19","2.5%","","4","","6","","10","","9","",""
"High Perfect Morcant","BG","R","4566","2.35","1861","2.53","201","22.0%","","33","","40","","73","","118","",""
"Hovel Hurler","WR","U","24550","3.83","5647","4.78","5070","82.4%","55.4%","846","51.8%","1214","60.5%","2060","56.9%","3027","54.5%","2.4pp"
"Kirol, Attentive First-Year","WR","R","6995","2.97","2319","3.39","1742","77.0%","53.8%","312","","417","","729","53.4%","1012","54.0%","-0.6pp"
"Lluwen, Imperfect Naturalist","BG","R","4928","2.34","2074","2.56","1105","68.3%","55.8%","194","","273","","467","","627","55.2%",""
"Maralen, Fae Ascendant","UBG","R","5207","2.52","2094","2.71","84","11.2%","","15","","21","","36","","48","",""
"Merrow Skyswimmer","WU","C","82317","4.83","18143","6.22","8503","59.5%","55.5%","1428","52.0%","1951","58.9%","3379","56.0%","5110","55.1%","0.9pp"
"Mischievous Sneakling","UB","C","87968","4.82","16877","6.65","89","4.3%","","15","","19","","34","","55","",""
"Morcant's Loyalist","BG","U","18886","3.32","6462","3.72","127","6.7%","","26","","36","","62","","62","",""
"Noggle Robber","RG","U","26631","4.05","6839","5.03","3435","69.4%","56.2%","611","58.8%","765","57.0%","1376","57.8%","2060","55.2%","2.6pp"
"Prideful Feastling","WB","C","87654","4.77","13976","6.85","10945","72.5%","54.5%","1956","54.6%","2404","55.7%","4360","55.2%","6452","53.8%","1.5pp"
"Raiding Schemes","RG","R","17616","5.88","2230","8.85","25","1.3%","","5","","6","","11","","14","",""
"Reaping Willow","WB","U","20350","3.31","5669","3.96","4346","75.5%","55.2%","721","53.1%","1055","56.7%","1776","55.2%","2582","55.0%","0.2pp"
"Sanar, Innovative First-Year","UR","R","4391","2.14","2613","2.22","45","","","11","","5","","16","","27","",""
"Shadow Urchin","BR","R","5762","2.64","2010","2.85","32","","","4","","7","","11","","22","",""
"Stoic Grove-Guide","BG","C","96451","5.69","14573","8.00","1831","20.0%","53.9%","284","","460","","744","50.0%","1095","56.3%","-6.3pp"
"Sygg's Command","WU","R","6946","3.08","2099","3.53","93","9.6%","","19","","24","","43","","50","",""
"Tam, Mindful First-Year","UG","R","4007","2.02","2135","2.07","2210","94.7%","53.7%","397","","510","52.9%","907","51.7%","1305","55.1%","-3.4pp"
"Thoughtweft Lieutenant","WG","U","23742","4.06","5955","4.74","27528","99.7%","57.2%","4991","60.6%","6347","58.5%","11338","59.4%","15607","55.3%","4.2pp"
"Trystan's Command","BG","R","4636","2.30","2254","2.45","787","55.4%","53.5%","147","","187","","334","","452","",""
"Twinflame Travelers","UR","U","26503","4.41","6636","5.16","1","0.1%","","1","","1","","2","","0","",""
"Vibrance","RG","M","1787","1.64","1083","1.70","535","66.0%","56.4%","88","","135","","223","","313","",""
"Voracious Tome-Skimmer","UB","U","32690","5.27","5192","7.03","0","0.0%","","0","","0","","0","","0","",""
"Wary Farmer","WG","C","92762","5.47","15032","7.52","41246","91.7%","56.5%","7534","57.0%","9194","57.1%","16728","57.0%","23879","55.9%","1.2pp"
"Wistfulness","UG","M","1741","1.61","1140","1.67","737","77.9%","54.7%","127","","173","","300","","436","",""
"Chronicle of Victory","","M","1284","1.24","1117","1.24","1594","98.3%","57.8%","286","","374","","660","65.5%","943","52.5%","13.0pp"
"Dawn-Blessed Pennant","","U","37579","5.56","4925","8.17","1668","34.5%","52.6%","284","","397","","681","49.6%","987","54.7%","-5.1pp"
"Firdoch Core","","C","107129","6.48","12721","9.67","1476","16.2%","52.0%","259","","336","","595","51.3%","859","52.0%","-0.8pp"
"Foraging Wickermaw","","C","105780","6.32","18307","8.69","3019","28.2%","53.7%","586","49.7%","662","54.7%","1248","52.3%","1769","54.7%","-2.4pp"
"Gathering Stone","","U","28694","4.47","7377","5.33","5587","79.3%","56.1%","944","57.0%","1234","57.5%","2178","57.3%","3423","55.5%","1.8pp"
"Mirrormind Crown","","R","15858","5.32","1787","8.31","173","9.2%","","29","","39","","68","","106","",""
"Puca's Eye","","U","44062","6.92","6351","9.70","388","8.4%","","78","","93","","171","","217","",""
"Springleaf Drum","","U","40179","6.07","4863","8.94","590","17.1%","51.7%","125","","123","","248","","342","",""
"Stalactite Dagger","","C","110146","6.76","13951","9.89","4922","31.5%","53.4%","897","48.8%","1087","55.4%","1984","52.4%","2938","54.0%","-1.6pp"
"Blood Crypt","","R","11477","4.02","2095","5.44","23","3.0%","","3","","7","","10","","13","",""
"Eclipsed Realms","","U","36669","5.20","4374","7.73","2617","68.1%","54.8%","484","","542","53.5%","1026","55.0%","1590","54.8%","0.2pp"
"Evolving Wilds","","C","84899","4.59","17849","6.30","11486","89.6%","55.5%","2141","56.6%","2415","52.3%","4556","54.3%","6923","56.3%","-2.0pp"
"Hallowed Fountain","","R","10884","3.82","2209","5.05","295","21.8%","","61","","64","","125","","168","",""
"Overgrown Tomb","","R","10134","3.57","2112","4.58","547","40.8%","51.7%","105","","120","","225","","318","",""
"Steam Vents","","R","11717","3.94","2421","5.18","27","2.9%","","3","","4","","7","","20","",""
"Temple Garden","","R","10429","3.67","2015","4.80","4012","99.5%","55.1%","738","55.1%","882","54.1%","1620","54.6%","2359","55.6%","-1.0pp"
"Idyllic Tutor","W","R","827","5.46","97","","8","","","3","","2","","5","","3","",""
"Kinsbaile Cavalier","W","R","553","4.01","93","","256","","","43","","63","","106","","144","",""
"Mistbind Clique","U","R","416","","96","","0","","","0","","0","","0","","0","",""
"Wanderwine Prophets","U","R","512","3.89","90","","0","","","0","","0","","0","","0","",""
"Bitterblossom","B","M","165","","99","","0","","","0","","0","","0","","0","",""
"Faerie Macabre","B","C","1018","6.33","105","","0","","","0","","0","","0","","0","",""
"Goblin Chieftain","R","R","424","","97","","0","","","0","","0","","0","","0","",""
"Goblin Sharpshooter","R","R","383","","130","","0","","","0","","0","","0","","0","",""
"Heat Shimmer","R","R","770","5.20","92","","0","","","0","","0","","0","","0","",""
"Devoted Druid","G","U","525","3.69","111","","108","","","12","","27","","39","","69","",""
"Helix Pinnacle","G","R","908","5.90","88","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","313","","118","","26","","","4","","3","","7","","19","",""
"Regal Force","G","R","442","","118","","107","","","17","","22","","39","","68","",""
"Manamorphose","RG","U","774","4.61","121","","24","","","5","","1","","6","","18","",""
"Risen Reef","UG","U","521","3.68","126","","7","","","1","","1","","2","","5","",""
"Slippery Bogle","UG","U","907","5.88","104","","12","","","1","","4","","5","","7","",""
"Dolmen Gate","","R","377","","55","","56","","","7","","16","","23","","33","",""
"Door of Destinies","","R","226","","95","","96","","","19","","26","","45","","51","",""
"Painter's Servant","","M","665","4.41","94","","9","","","1","","2","","3","","6","",""
"Thousand-Year Elixir","","R","769","5.20","82","","0","","","0","","0","","0","","0","",""
