"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Stoic Grove-Guide","BG","C","266859","5.66","38318","8.05","1308","40.9%","50.7%","194","","338","","532","51.3%","779","50.4%","0.9pp"
"Sygg's Command","WU","R","19254","3.06","6138","3.51","35","","","6","","9","","15","","20","",""
"Tam, Mindful First-Year","UG","R","12101","2.11","5730","2.22","20","","","5","","3","","8","","12","",""
"Thoughtweft Lieutenant","WG","U","63390","3.93","16150","4.57","66","11.2%","","8","","13","","21","","45","",""
"Trystan's Command","BG","R","11964","2.17","6282","2.28","358","","","50","","81","","131","","228","",""
"Twinflame Travelers","UR","U","65921","4.03","18586","4.63","0","","","0","","0","","0","","0","",""
"Vibrance","RG","M","5095","1.66","3118","1.71","0","","","0","","0","","0","","0","",""
"Voracious Tome-Skimmer","UB","U","97150","5.57","14313","7.70","403","29.4%","","58","","113","","171","","233","",""
"Wary Farmer","WG","C","254882","5.33","42074","7.38","2705","66.3%","50.5%","468","","661","51.7%","1129","51.1%","1562","49.8%","1.3pp"
"Wistfulness","UG","M","4879","1.62","3158","1.67","0","","","0","","0","","0","","0","",""
"Chronicle of Victory","","M","3459","1.20","3137","1.20","235","","","42","","68","","110","","125","",""
"Dawn-Blessed Pennant","","U","97282","5.10","15431","7.14","243","27.3%","","40","","59","","99","","144","",""
"Firdoch Core","","C","298555","6.50","34788","9.71","927","29.6%","46.7%","181","","243","","424","","496","",""
"Foraging Wickermaw","","C","283528","5.96","51267","8.22","2934","63.7%","51.6%","588","52.2%","765","58.0%","1353","55.5%","1581","48.3%","7.2pp"
"Gathering Stone","","U","61020","3.75","21544","4.07","379","49.0%","","70","","102","","172","","207","",""
"Mirrormind Crown","","R","46102","5.53","5323","8.65","37","","","5","","5","","10","","27","",""
"Puca's Eye","","U","121380","6.87","17931","9.66","108","9.0%","","19","","32","","51","","57","",""
"Springleaf Drum","","U","115714","6.34","13356","9.44","312","27.1%","","49","","76","","125","","187","",""
"Stalactite Dagger","","C","310953","6.96","38362","10.21","1048","32.1%","50.2%","193","","246","","439","","609","49.9%",""
"Blood Crypt","","R","34490","4.19","5939","5.81","192","","","26","","49","","75","","117","",""
"Eclipsed Realms","","U","104434","5.33","12722","7.97","280","38.1%","","51","","58","","109","","171","",""
"Evolving Wilds","","C","239054","4.62","49219","6.38","3932","96.7%","49.9%","758","53.0%","902","50.1%","1660","51.4%","2272","48.8%","2.7pp"
"Hallowed Fountain","","R","32331","3.97","6160","5.34","76","","","17","","21","","38","","38","",""
"Overgrown Tomb","","R","30193","3.75","5910","4.95","331","63.8%","","57","","86","","143","","186","",""
"Steam Vents","","R","33711","4.07","6608","5.45","1","","","0","","0","","0","","1","",""
"Temple Garden","","R","31290","3.86","5611","5.21","334","","","61","","99","","160","","170","",""
"Idyllic Tutor","W","R","2366","5.43","270","","6","","","0","","2","","2","","4","",""
"Kinsbaile Cavalier","W","R","1516","3.96","283","","16","","","2","","3","","5","","11","",""
"Mistbind Clique","U","R","1225","3.39","282","","0","","","0","","0","","0","","0","",""
"Wanderwine Prophets","U","R","1448","3.89","242","","0","","","0","","0","","0","","0","",""
"Bitterblossom","B","M","481","","276","","73","","","12","","23","","35","","38","",""
"Faerie Macabre","B","C","2807","6.43","333","","7","","","2","","3","","5","","2","",""
"Goblin Chieftain","R","R","1230","3.61","276","","0","","","0","","0","","0","","0","",""
"Goblin Sharpshooter","R","R","1111","3.13","384","","0","","","0","","0","","0","","0","",""
"Heat Shimmer","R","R","2173","5.24","284","","0","","","0","","0","","0","","0","",""
"Devoted Druid","G","U","1545","3.75","331","","0","","","0","","0","","0","","0","",""
"Helix Pinnacle","G","R","2599","5.98","286","","0","","","0","","0","","0","","0","",""
"Leaf-Crowned Visionary","G","R","834","2.46","298","","0","","","0","","0","","0","","0","",""
"Regal Force","G","R","1245","3.43","325","","0","","","0","","0","","0","","0","",""
"Manamorphose","RG","U","2159","4.76","311","","0","","","0","","0","","0","","0","",""
"Risen Reef","UG","U","1371","3.70","384","","0","","","0","","0","","0","","0","",""
"Slippery Bogle","UG","U","2609","5.90","316","","0","","","0","","0","","0","","0","",""
"Dolmen Gate","","R","1057","3.16","180","","13","","","0","","4","","4","","9","",""
"Door of Destinies","","R","589","2.05","258","","9","","","3","","1","","4","","5","",""
"Painter's Servant","","M","1906","4.47","260","","15","","","1","","3","","4","","11","",""
"Thousand-Year Elixir","","R","2234","5.35","228","","0","","","0","","0","","0","","0","",""
